井名	深度	GR	SP	SH	SS	IR4A	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地92-95	2246.250	73.668	60.767	12.913	87.087	22.862	225.873	0.370	1.466	10.319	11.448	47.882	0.338	2.548	22.894	油水同层	长4+5!1^(2_1)
地92-95	2246.375	74.754	60.788	12.917	87.083	22.911	226.153	0.356	1.482	10.236	11.477	47.817	0.339	2.544	22.860	油水同层	长4+5!1^(2_1)
地92-95	2246.500	74.099	60.806	12.104	87.896	22.833	226.453	0.373	1.497	10.335	11.502	47.721	0.339	2.542	22.868	油水同层	长4+5!1^(2_1)
地92-95	2246.625	70.280	60.821	11.632	88.368	22.887	226.690	0.459	1.511	10.757	11.527	47.689	0.339	2.541	22.816	油水同层	长4+5!1^(2_1)
地92-95	2246.750	69.750	60.835	12.255	87.745	22.779	226.954	0.478	1.532	10.840	11.563	47.619	0.339	2.540	22.763	油水同层	长4+5!1^(2_1)
地92-95	2246.875	72.922	60.847	13.624	86.376	22.757	227.380	0.416	1.565	10.554	11.618	47.644	0.342	2.539	22.555	油水同层	长4+5!1^(2_1)
地92-95	2247.000	77.728	60.858	14.914	85.086	22.456	228.026	0.336	1.608	10.121	11.691	47.704	0.346	2.536	22.263	油水同层	长4+5!1^(2_1)
地92-95	2247.125	81.090	60.867	15.271	84.729	22.174	228.823	0.295	1.653	9.855	11.765	47.731	0.349	2.534	22.002	油水同层	长4+5!1^(2_1)
地92-95	2247.250	80.802	60.873	14.472	85.528	21.924	229.561	0.311	1.688	9.961	11.821	47.900	0.353	2.531	21.672	油水同层	长4+5!1^(2_1)
地92-95	2247.375	77.070	60.876	13.218	86.782	21.554	230.065	0.386	1.704	10.402	11.847	48.109	0.356	2.531	21.406	油水同层	长4+5!1^(2_1)
地92-95	2247.500	72.895	60.876	12.022	87.978	21.341	230.215	0.481	1.694	10.852	11.830	48.387	0.358	2.534	21.212	油水同层	长4+5!1^(2_1)
地92-95	2247.625	69.107	60.873	11.344	88.656	21.152	229.891	0.574	1.658	11.212	11.773	48.858	0.360	2.540	20.974	油水同层	长4+5!1^(2_1)
地92-95	2247.750	67.768	60.866	11.845	88.155	20.890	229.188	0.593	1.606	11.278	11.688	49.340	0.362	2.547	20.822	油水同层	长4+5!1^(2_1)
地92-95	2247.875	71.301	60.857	13.685	86.315	20.793	228.224	0.472	1.548	10.810	11.590	49.862	0.365	2.553	20.678	油水同层	长4+5!1^(2_1)
地92-95	2248.000	78.882	60.847	15.777	84.223	20.623	227.205	0.304	1.501	9.916	11.509	50.309	0.367	2.556	20.554	油水同层	长4+5!1^(2_1)
地92-95	2248.125	85.134	60.838	16.341	83.659	20.524	226.456	0.212	1.476	9.187	11.465	50.690	0.370	2.555	20.377	油水同层	长4+5!1^(2_1)
地92-95	2248.250	84.839	60.833	15.043	84.957	20.306	226.149	0.212	1.477	9.186	11.467	50.964	0.373	2.552	20.153	油水同层	长4+5!1^(2_1)
地92-95	2248.375	79.224	60.834	13.434	86.566	20.082	226.322	0.285	1.501	9.788	11.510	50.966	0.375	2.548	20.023	油水同层	长4+5!1^(2_1)
地92-95	2248.500	74.372	60.845	12.521	87.479	19.999	226.888	0.376	1.545	10.352	11.585	50.839	0.376	2.546	19.906	油水同层	长4+5!1^(2_1)
地92-95	2248.625	71.980	60.872	11.763	88.237	19.861	227.749	0.445	1.600	10.690	11.678	50.742	0.378	2.545	19.716	油水同层	长4+5!1^(2_1)
地92-95	2248.750	68.875	60.917	10.793	89.207	19.647	228.744	0.548	1.660	11.117	11.776	50.623	0.380	2.545	19.530	油水同层	长4+5!1^(2_1)
地92-95	2248.875	64.958	60.985	9.541	90.459	19.477	229.761	0.705	1.718	11.631	11.868	50.692	0.384	2.544	19.224	油水同层	长4+5!1^(2_1)
地92-95	2249.000	59.721	61.081	8.372	91.628	19.102	230.675	0.966	1.765	12.270	11.941	51.074	0.391	2.540	18.743	油水同层	长4+5!1^(2_1)
地92-95	2249.125	55.420	61.211	7.582	92.418	18.574	231.351	1.246	1.800	12.788	11.995	51.547	0.398	2.536	18.260	油水同层	长4+5!1^(2_1)
地92-95	2249.250	52.664	61.381	7.044	92.956	18.116	231.860	1.472	1.832	13.128	12.043	52.028	0.405	2.532	17.804	油水同层	长4+5!1^(2_1)
地92-95	2249.375	50.543	61.592	6.500	93.500	17.659	232.348	1.682	1.868	13.400	12.096	52.574	0.414	2.531	17.306	油水同层	长4+5!1^(2_1)
地92-95	2249.500	47.987	61.847	6.197	93.803	17.142	232.932	1.975	1.907	13.726	12.153	52.889	0.420	2.533	16.964	油水同层	长4+5!1^(2_1)
地92-95	2249.625	47.118	62.155	6.123	93.877	16.888	233.517	2.127	1.933	13.878	12.190	53.309	0.426	2.537	16.613	油水同层	长4+5!1^(2_1)
地92-95	2249.750	46.876	62.516	6.084	93.916	16.483	233.800	2.185	1.927	13.932	12.182	53.869	0.432	2.539	16.289	油水同层	长4+5!1^(2_1)
地92-95	2249.875	46.774	62.928	6.200	93.800	16.203	233.530	2.166	1.882	13.915	12.116	54.501	0.437	2.539	16.059	油水同层	长4+5!1^(2_1)
地92-95	2250.000	47.840	63.393	6.331	93.669	15.993	232.671	1.963	1.809	13.714	12.008	55.394	0.443	2.538	15.784	油水同层	长4+5!1^(2_1)
地92-95	2250.125	48.590	63.915	6.319	93.681	15.685	231.438	1.774	1.734	13.508	11.893	56.326	0.449	2.535	15.514	油水同层	长4+5!1^(2_1)
地92-95	2250.250	48.649	64.489	6.472	93.528	15.436	230.292	1.668	1.679	13.382	11.806	56.982	0.453	2.534	15.347	油水同层	长4+5!1^(2_1)
地92-95	2250.375	49.968	65.110	6.976	93.024	15.308	229.513	1.498	1.648	13.164	11.757	57.446	0.456	2.535	15.208	油水同层	长4+5!1^(2_1)
地92-95	2250.500	52.612	65.774	7.650	92.350	15.161	229.125	1.283	1.627	12.849	11.722	57.722	0.458	2.538	15.138	油水同层	长4+5!1^(2_1)
地92-95	2250.625	55.494	66.480	8.387	91.613	15.129	228.777	1.088	1.587	12.512	11.656	58.028	0.459	2.544	15.121	油水同层	长4+5!1^(2_1)
地92-95	2250.750	58.671	67.220	9.629	90.371	15.118	227.937	0.886	1.511	12.095	11.526	58.598	0.459	2.552	15.114	油水同层	长4+5!1^(2_1)
地92-95	2250.875	64.634	67.985	11.200	88.800	15.112	226.352	0.602	1.406	11.309	11.338	59.626	0.463	2.563	15.009	油水同层	长4+5!1^(2_1)
地92-95	2251.000	70.855	68.769	11.413	88.587	14.958	224.262	0.394	1.313	10.444	11.164	60.831	0.469	2.576	14.802	油水同层	长4+5!1^(2_1)
地92-95	2251.125	69.690	69.564	10.366	89.634	14.728	222.619	0.384	1.276	10.394	11.093	61.727	0.475	2.587	14.530	油水同层	长4+5!1^(2_1)
地92-95	2251.250	65.195	70.362	9.919	90.081	14.438	222.326	0.476	1.318	10.831	11.174	61.983	0.482	2.594	14.234	油水同层	长4+5!1^(2_1)
地92-95	2251.375	64.748	71.156	11.021	88.979	14.139	223.696	0.523	1.436	11.020	11.392	61.708	0.490	2.595	13.902	油水同层	长4+5!1^(2_1)
地92-95	2251.500	69.761	71.937	13.908	86.092	13.791	226.335	0.463	1.603	10.774	11.679	61.063	0.498	2.592	13.613	油水同层	长4+5!1^(2_1)
地92-95	2251.625	80.160	72.698	17.324	82.676	13.532	229.432	0.000	1.787	0.000	11.972	60.745	0.000	2.589	13.193	油水同层	长4+5!1^(2_1)
地92-95	2251.750	89.108	73.433	29.888	70.112	13.031	232.404	0.000	0.673	0.000	4.404	85.821	0.000	2.589	12.719		长4+5!1^(2_1)
地92-95	2251.875	93.542	74.140	38.255	61.745	12.576	235.399	0.000	0.010	0.000	0.100	99.900	0.000	2.594	12.221		长4+5!1^(2_1)
地92-95	2252.000	97.343	74.813	42.857	57.143	12.056	238.800	0.000	0.010	0.000	0.100	99.900	0.000	2.604	11.817		长4+5!1^(2_1)
地92-95	2252.125	103.483	75.449	48.024	51.976	11.711	242.615	0.000	0.010	0.000	0.100	99.900	0.000	2.615	11.625		长4+5!1^(2_1)
地92-95	2252.250	108.903	76.047	51.003	48.997	11.590	245.907	0.000	0.010	0.000	0.100	99.900	0.000	2.627	11.589		长4+5!1^(2_1)
地92-95	2252.375	110.945	76.610	50.810	49.190	11.591	247.512	0.000	0.010	0.000	0.100	99.900	0.000	2.637	11.641		长4+5!1^(2_2)
地92-95	2252.500	109.718	77.140	45.235	54.765	11.665	246.613	0.000	0.010	0.000	0.100	99.900	0.000	2.644	11.753		长4+5!1^(2_2)
地92-95	2252.625	101.383	77.638	33.670	66.330	11.795	243.025	0.000	0.010	0.000	0.100	99.900	0.000	2.646	11.835		长4+5!1^(2_2)
地92-95	2252.750	84.621	78.108	20.963	79.037	11.851	238.445	0.000	0.010	0.000	0.100	99.900	0.000	2.641	11.882		长4+5!1^(2_2)
地92-95	2252.875	65.753	78.557	12.900	87.100	11.896	234.620	0.000	0.010	0.000	0.100	99.900	0.000	2.627	11.798		长4+5!1^(2_2)
地92-95	2253.000	54.824	78.991	10.726	89.274	11.748	233.088	0.000	0.010	0.000	0.100	99.900	0.000	2.607	11.691		长4+5!1^(2_2)
地92-95	2253.125	54.040	79.414	12.396	87.604	11.666	235.019	0.000	0.010	0.000	0.100	99.900	0.000	2.584	11.534		长4+5!1^(2_2)
地92-95	2253.250	58.969	79.834	16.756	83.244	11.471	239.174	0.000	0.010	0.000	0.100	99.900	0.000	2.564	11.419		长4+5!1^(2_2)
地92-95	2253.375	68.077	80.257	22.258	77.742	11.398	243.743	0.000	0.010	0.000	0.100	99.900	0.000	2.552	11.487		长4+5!1^(2_2)
地92-95	2253.500	76.981	80.686	23.442	76.558	11.533	246.618	0.000	0.010	0.000	0.100	99.900	0.000	2.546	11.697		长4+5!1^(2_2)
地92-95	2253.625	75.465	81.129	21.707	78.293	11.775	245.569	0.000	0.010	0.000	0.100	99.900	0.000	2.548	11.997		长4+5!1^(2_2)
地92-95	2253.750	72.419	81.588	22.200	77.800	12.102	241.031	0.000	0.010	0.000	0.100	99.900	0.000	2.554	12.288		长4+5!1^(2_2)
地92-95	2253.875	75.103	82.064	24.086	75.914	12.373	234.621	0.000	0.010	0.000	0.100	99.900	0.000	2.562	12.501		长4+5!1^(2_2)
地92-95	2254.000	77.969	82.560	26.408	73.592	12.559	229.096	0.000	0.010	0.000	0.100	99.900	0.000	2.570	12.310		长4+5!1^(2_2)
地92-95	2254.125	81.672	83.077	33.654	66.346	12.183	228.532	0.000	0.010	0.000	0.100	99.900	0.000	2.576	11.760		长4+5!1^(2_2)
地92-95	2254.250	94.321	83.614	46.665	53.335	11.559	234.106	0.000	0.010	0.000	0.100	99.900	0.000	2.575	10.925		长4+5!1^(2_2)
地92-95	2254.375	110.635	84.166	57.907	42.093	10.626	244.729	0.000	0.010	0.000	0.100	99.900	0.000	2.566	10.233		长4+5!1^(2_2)
地92-95	2254.500	119.881	84.731	61.567	38.433	10.060	256.840	0.000	0.010	0.000	0.100	99.900	0.000	2.550	10.075		长4+5!1^(2_2)
地92-95	2254.625	120.716	85.305	62.064	37.936	10.094	264.637	0.000	0.010	0.000	0.100	99.900	0.000	2.533	10.339		长4+5!1^(2_2)
地92-95	2254.750	121.159	85.882	60.351	39.649	10.459	265.347	0.000	0.010	0.000	0.100	99.900	0.000	2.525	10.741		长4+5!1^(2_2)
地92-95	2254.875	118.583	86.458	54.527	45.473	10.872	259.382	0.000	0.010	0.000	0.100	99.900	0.000	2.530	11.040		长4+5!1^(2_2)
地92-95	2255.000	111.532	87.027	48.506	51.494	11.114	249.924	0.000	0.010	0.000	0.100	99.900	0.000	2.550	11.146		长4+5!1^(2_2)
地92-95	2255.125	105.975	87.581	45.745	54.255	11.157	241.944	0.000	0.010	0.000	0.100	99.900	0.000	2.578	11.116		长4+5!1^(2_2)
地92-95	2255.250	104.301	88.115	45.780	54.220	11.095	238.428	0.000	0.010	0.000	0.100	99.900	0.000	2.605	11.063		长4+5!1^(2_2)
地92-95	2255.375	105.102	88.624	45.751	54.249	11.049	239.638	0.000	0.010	0.000	0.100	99.900	0.000	2.623	11.013		长4+5!1^(2_2)
地92-95	2255.500	104.609	89.105	46.683	53.317	10.996	243.951	0.000	0.010	0.000	0.100	99.900	0.000	2.634	10.965		长4+5!1^(2_2)
地92-95	2255.625	106.393	89.549	49.737	50.263	10.952	248.855	0.000	0.010	0.000	0.100	99.900	0.000	2.640	10.914		长4+5!1^(2_2)
地92-95	2255.750	110.278	89.955	52.700	47.300	10.897	252.331	0.000	0.010	0.000	0.100	99.900	0.000	2.646	10.889		长4+5!1^(2_2)
地92-95	2255.875	112.867	90.321	54.770	45.230	10.887	253.644	0.000	0.010	0.000	0.100	99.900	0.000	2.655	10.975		长4+5!1^(2_2)
地92-95	2256.000	114.699	90.646	55.561	44.439	11.019	252.844	0.000	0.010	0.000	0.100	99.900	0.000	2.664	11.059		长4+5!1^(2_2)
地92-95	2256.125	114.973	90.924	53.458	46.542	11.076	250.414	0.000	0.010	0.000	0.100	99.900	0.000	2.672	11.048		长4+5!1^(2_2)
地92-95	2256.250	111.752	91.158	49.642	50.358	11.033	247.544	0.000	0.010	0.000	0.100	99.900	0.000	2.675	11.061		长4+5!1^(2_2)
地92-95	2256.375	107.592	91.351	47.998	52.002	11.075	244.887	0.000	0.010	0.000	0.100	99.900	0.000	2.674	11.085		长4+5!1^(2_2)
地92-95	2256.500	107.111	91.504	50.356	49.644	11.089	242.463	0.000	0.010	0.000	0.100	99.900	0.000	2.670	11.302		长4+5!1^(2_2)
地92-95	2256.625	110.931	91.617	50.658	49.342	11.407	239.341	0.000	0.010	0.000	0.100	99.900	0.000	2.667	11.624		长4+5!1^(2_2)
地92-95	2256.750	109.444	91.693	46.143	53.857	11.724	234.628	0.000	0.010	0.000	0.100	99.900	0.000	2.666	11.890		长4+5!1^(2_2)
地92-95	2256.875	103.075	91.739	40.613	59.387	11.966	228.207	0.000	0.010	0.000	0.100	99.900	0.000	2.667	12.205		长4+5!1^(2_2)
地92-95	2257.000	97.011	91.758	36.919	63.081	12.318	220.963	0.000	0.010	0.000	0.100	99.900	0.000	2.667	12.460		长4+5!1^(2_2)
地92-95	2257.125	93.416	91.752	33.091	66.909	12.523	214.726	0.000	0.010	0.000	0.100	99.900	0.000	2.665	12.493		长4+5!1^(2_2)
地92-95	2257.250	87.853	91.726	28.658	71.342	12.474	210.727	0.000	0.010	0.000	0.100	99.900	0.000	2.658	12.403		长4+5!1^(2_2)
地92-95	2257.375	81.701	91.685	26.028	73.972	12.369	209.363	0.000	0.010	0.000	0.100	99.900	0.000	2.644	12.260		长4+5!1^(2_2)
地92-95	2257.500	79.210	91.632	25.796	74.204	12.209	210.335	0.000	0.010	0.000	0.100	99.900	0.000	2.627	12.143		长4+5!1^(2_2)
地92-95	2257.625	79.862	91.571	27.436	72.564	12.114	213.267	0.000	0.010	0.000	0.100	99.900	0.000	2.609	12.082		长4+5!1^(2_2)
地92-95	2257.750	82.993	91.504	30.796	69.204	12.069	217.786	0.000	0.010	0.000	0.100	99.900	0.000	2.594	11.815		长4+5!1^(2_2)
地92-95	2257.875	88.316	91.435	37.026	62.974	11.691	224.662	0.000	0.010	0.000	0.100	99.900	0.000	2.583	11.347		长4+5!1^(2_2)
地92-95	2258.000	97.516	91.363	49.016	50.984	11.186	234.965	0.000	0.010	0.000	0.100	99.900	0.000	2.572	10.696		长4+5!1^(2_2)
地92-95	2258.125	112.928	91.291	66.812	33.188	10.465	248.923	0.000	0.010	0.000	0.100	99.900	0.000	2.558	10.092		长4+5!1^(2_2)
地92-95	2258.250	130.366	91.217	83.392	16.608	9.924	263.074	0.000	0.010	0.000	0.100	99.900	0.000	2.540	9.784		长4+5!1^(2_2)
地92-95	2258.375	141.875	91.142	88.659	11.341	9.726	273.327	0.000	0.010	0.000	0.100	99.900	0.000	2.523	9.662		长4+5!1^(2_2)
地92-95	2258.500	142.280	91.063	79.696	20.304	9.634	276.685	0.000	0.010	0.000	0.100	99.900	0.000	2.514	9.537		长4+5!1^(2_2)
地92-95	2258.625	132.230	90.979	66.714	33.286	9.490	272.419	0.000	0.010	0.000	0.100	99.900	0.000	2.521	9.549		长4+5!1^(2_2)
地92-95	2258.750	121.633	90.886	58.685	41.315	9.581	265.331	0.000	0.010	0.000	0.100	99.900	0.000	2.541	9.719		长4+5!1^(2_2)
地92-95	2258.875	116.224	90.783	57.393	42.607	9.784	259.788	0.000	0.010	0.000	0.100	99.900	0.000	2.569	9.903		长4+5!1^(2_2)
地92-95	2259.000	117.003	90.667	61.195	38.805	9.957	258.899	0.000	0.010	0.000	0.100	99.900	0.000	2.589	9.803		长4+5!1^(2_2)
地92-95	2259.125	121.749	90.533	67.008	32.992	9.722	264.437	0.000	0.010	0.000	0.100	99.900	0.000	2.588	9.458		长4+5!1^(2_2)
地92-95	2259.250	127.033	90.379	72.017	27.983	9.333	274.097	0.000	0.010	0.000	0.100	99.900	0.000	2.565	9.070		长4+5!1^(2_2)
地92-95	2259.375	130.743	90.204	74.109	25.891	8.948	285.256	0.000	0.010	0.000	0.100	99.900	0.000	2.525	9.155		长4+5!1^(2_2)
地92-95	2259.500	131.514	90.006	79.315	20.685	9.265	295.026	0.000	0.010	0.000	0.100	99.900	0.000	2.483	9.495		长4+5!1^(2_2)
地92-95	2259.625	137.247	89.780	90.924	9.076	9.601	300.449	0.000	0.010	0.000	0.100	99.900	0.000	2.453	9.928		长4+5!1^(2_2)
地92-95	2259.750	146.868	89.528	98.458	1.542	10.082	301.652	0.000	0.010	0.000	0.100	99.900	0.000	2.437	10.188		长4+5!1^(2_2)
地92-95	2259.875	151.243	89.251	98.387	1.613	10.231	299.694	0.000	0.010	0.000	0.100	99.900	0.000	2.433	10.275		长4+5!1^(2_2)
地92-95	2260.000	148.517	88.949	96.351	3.649	10.295	295.752	0.000	0.010	0.000	0.100	99.900	0.000	2.435	10.574		长4+5!1^(2_2)
地92-95	2260.125	147.206	88.623	97.596	2.404	10.710	289.766	0.000	0.010	0.000	0.100	99.900	0.000	2.438	10.977		长4+5!1^(2_2)
地92-95	2260.250	149.046	88.275	95.271	4.729	11.100	281.261	0.000	0.010	0.000	0.100	99.900	0.000	2.446	11.339		长4+5!1^(2_2)
地92-95	2260.375	145.734	87.910	80.874	19.126	11.449	269.948	0.000	0.010	0.000	0.100	99.900	0.000	2.462	11.769		长4+5!1^(2_2)
地92-95	2260.500	131.737	87.531	60.851	39.149	11.919	256.762	0.000	0.010	0.000	0.100	99.900	0.000	2.491	12.204		长4+5!1^(2_2)
地92-95	2260.625	113.708	87.142	47.984	52.016	12.335	244.053	0.000	0.010	0.000	0.100	99.900	0.000	2.533	12.630		长4+5!1^(2_2)
地92-95	2260.750	104.199	86.747	42.973	57.027	12.766	233.812	0.000	0.010	0.000	0.100	99.900	0.000	2.576	13.294		长4+5!1^(2_3)
地92-95	2260.875	100.623	86.351	40.618	59.382	13.545	226.699	0.000	0.010	0.000	0.100	99.900	0.000	2.611	14.162		长4+5!1^(2_3)
地92-95	2261.000	98.224	85.959	37.869	62.131	14.451	222.362	0.000	0.010	0.000	0.100	99.900	0.000	2.629	14.866		长4+5!1^(2_3)
地92-95	2261.125	94.471	85.576	34.446	65.554	15.052	220.291	0.000	0.010	0.000	0.100	99.900	0.000	2.630	15.571		长4+5!1^(2_3)
地92-95	2261.250	89.971	85.207	32.558	67.442	15.815	219.575	0.000	0.010	0.000	0.100	99.900	0.000	2.620	16.101		长4+5!1^(2_3)
地92-95	2261.375	88.595	84.856	34.153	65.847	16.226	219.786	0.000	0.010	0.000	0.100	99.900	0.000	2.610	16.390		长4+5!1^(2_3)
地92-95	2261.500	92.270	84.525	37.635	62.365	16.463	220.421	0.000	0.010	0.000	0.100	99.900	0.000	2.606	16.582		长4+5!1^(2_3)
地92-95	2261.625	96.840	84.222	39.352	60.648	16.636	220.875	0.000	0.010	0.000	0.100	99.900	0.000	2.612	16.788		长4+5!1^(2_3)
地92-95	2261.750	97.701	83.948	38.064	61.936	16.859	220.936	0.000	0.010	0.000	0.100	99.900	0.000	2.624	16.922		长4+5!1^(2_3)
地92-95	2261.875	95.031	83.705	37.283	62.717	16.948	220.768	0.000	0.010	0.000	0.100	99.900	0.000	2.638	17.017		长4+5!1^(2_3)
地92-95	2262.000	95.019	83.494	40.181	59.819	17.050	220.664	0.000	0.010	0.000	0.100	99.900	0.000	2.649	17.101		长4+5!1^(2_3)
地92-95	2262.125	100.107	83.322	42.772	57.228	17.124	220.857	0.000	0.010	0.000	0.100	99.900	0.000	2.655	17.160		长4+5!1^(2_3)
地92-95	2262.250	102.013	83.188	41.136	58.864	17.177	221.251	0.000	0.010	0.000	0.100	99.900	0.000	2.658	17.214		长4+5!1^(2_3)
地92-95	2262.375	98.312	83.092	36.414	63.586	17.231	221.667	0.000	0.010	0.000	0.100	99.900	0.000	2.660	17.330		长4+5!1^(2_3)
地92-95	2262.500	91.731	83.035	31.879	68.121	17.377	221.929	0.000	0.010	0.000	0.100	99.900	0.000	2.658	17.491		长4+5!1^(2_3)
地92-95	2262.625	86.379	83.021	28.910	71.090	17.544	221.876	0.000	0.010	0.000	0.100	99.900	0.000	2.652	17.619		长4+5!1^(2_3)
地92-95	2262.750	83.002	83.048	28.095	71.905	17.652	221.513	0.000	0.010	0.000	0.100	99.900	0.000	2.641	17.720		长4+5!1^(2_3)
地92-95	2262.875	82.944	83.115	30.009	69.991	17.751	220.841	0.000	0.010	0.000	0.100	99.900	0.000	2.627	17.700		长4+5!1^(2_3)
地92-95	2263.000	86.837	83.221	30.658	69.342	17.674	219.779	0.000	0.010	0.000	0.100	99.900	0.000	2.613	17.768		长4+5!1^(2_3)
地92-95	2263.125	86.178	83.369	27.530	72.470	17.817	217.867	0.000	0.010	0.000	0.100	99.900	0.000	2.604	18.220		长4+5!1^(2_3)
地92-95	2263.250	80.047	83.557	23.494	76.506	18.416	214.771	0.000	0.010	0.000	0.100	99.900	0.000	2.601	18.769		长4+5!1^(2_3)
地92-95	2263.375	74.336	83.781	20.765	79.235	18.930	210.487	0.000	0.010	0.000	0.100	99.900	0.000	2.606	19.259		长4+5!1^(2_3)
地92-95	2263.500	70.819	84.039	20.923	79.077	19.411	205.784	0.000	0.010	0.000	0.100	99.900	0.000	2.616	19.190		长4+5!1^(2_3)
地92-95	2263.625	72.898	84.332	23.973	76.027	19.070	202.624	0.000	0.010	0.000	0.100	99.900	0.000	2.630	18.623		长4+5!1^(2_3)
地92-95	2263.750	78.762	84.655	27.654	72.346	18.410	202.483	0.000	0.010	0.000	0.100	99.900	0.000	2.645	17.918		长4+5!1^(2_3)
地92-95	2263.875	83.859	85.004	30.158	69.842	17.690	205.779	0.000	0.010	0.000	0.100	99.900	0.000	2.660	17.157		长4+5!1^(2_3)
地92-95	2264.000	86.602	85.375	35.151	64.849	16.909	211.603	0.000	0.010	0.000	0.100	99.900	0.000	2.673	16.463		长4+5!1^(2_3)
地92-95	2264.125	94.954	85.765	43.753	56.247	16.260	218.111	0.000	0.010	0.000	0.100	99.900	0.000	2.685	16.050		长4+5!1^(2_3)
地92-95	2264.250	105.909	86.169	52.011	47.989	15.960	223.785	0.000	0.010	0.000	0.100	99.900	0.000	2.696	15.770		长4+5!1^(2_3)
地92-95	2264.375	113.731	86.582	56.162	43.838	15.682	228.533	0.000	0.010	0.000	0.100	99.900	0.000	2.705	15.583		长4+5!1^(2_3)
地92-95	2264.500	116.187	86.999	56.683	43.317	15.539	233.124	0.000	0.010	0.000	0.100	99.900	0.000	2.706	15.531		长4+5!1^(2_3)
地92-95	2264.625	115.850	87.416	57.676	42.324	15.530	238.732	0.000	0.010	0.000	0.100	99.900	0.000	2.693	15.526		长4+5!1^(2_3)
地92-95	2264.750	117.486	87.827	60.615	39.385	15.525	245.550	0.000	0.010	0.000	0.100	99.900	0.000	2.668	15.675		长4+5!1^(2_3)
地92-95	2264.875	120.727	88.229	64.820	35.180	15.749	252.798	0.000	0.010	0.000	0.100	99.900	0.000	2.635	15.929		长4+5!1^(2_3)
地92-95	2265.000	124.744	88.617	71.025	28.975	16.012	258.759	0.000	0.010	0.000	0.100	99.900	0.000	2.605	16.166		长4+5!1^(2_3)
地92-95	2265.125	130.632	88.988	73.876	26.124	16.236	260.622	0.000	0.010	0.000	0.100	99.900	0.000	2.587	16.386		长4+5!1^(2_3)
地92-95	2265.250	131.239	89.338	65.529	34.471	16.455	257.865	0.000	0.010	0.000	0.100	99.900	0.000	2.584	16.536		长4+5!1^(2_3)
地92-95	2265.375	120.315	89.667	49.858	50.142	16.571	251.503	0.000	0.010	0.000	0.100	99.900	0.000	2.593	16.553		长4+5!1^(2_3)
地92-95	2265.500	103.302	89.973	41.325	58.675	16.543	244.036	0.000	0.010	0.000	0.100	99.900	0.000	2.605	16.388		长4+5!1^(2_3)
地92-95	2265.625	98.399	90.253	42.806	57.194	16.312	239.063	0.000	0.010	0.000	0.100	99.900	0.000	2.613	16.110		长4+5!1^(2_3)
地92-95	2265.750	103.074	90.507	48.897	51.103	16.015	238.439	0.000	0.010	0.000	0.100	99.900	0.000	2.615	15.571		长4+5!1^(2_3)
地92-95	2265.875	110.458	90.738	57.704	42.296	15.358	242.655	0.000	0.010	0.000	0.100	99.900	0.000	2.611	14.883		长4+5!1^(2_3)
地92-95	2266.000	119.851	90.946	69.619	30.381	14.662	250.955	0.000	0.010	0.000	0.100	99.900	0.000	2.601	14.399		长4+5!1^(2_3)
地92-95	2266.125	131.004	91.129	81.793	18.207	14.283	261.105	0.000	0.010	0.000	0.100	99.900	0.000	2.587	14.192		长4+5!1^(2_3)
地92-95	2266.250	140.002	91.291	86.568	13.432	14.155	268.964	0.000	0.010	0.000	0.100	99.900	0.000	2.571	14.395		长4+5!1^(2_3)
地92-95	2266.375	141.018	91.435	77.896	22.104	14.517	270.909	0.000	0.010	0.000	0.100	99.900	0.000	2.559	14.811		长4+5!1^(2_3)
地92-95	2266.500	130.751	91.561	59.887	40.113	14.949	264.945	0.000	0.010	0.000	0.100	99.900	0.000	2.554	15.515		长4+5!1^(2_3)
地92-95	2266.625	112.779	91.671	43.274	56.726	15.785	251.325	0.000	0.010	0.000	0.100	99.900	0.000	2.561	16.271		长4+5!1^(2_3)
地92-95	2266.750	96.589	91.767	30.941	69.059	16.492	235.254	0.000	0.010	0.000	0.100	99.900	0.000	2.577	16.779		长4+5!1^(2_3)
地92-95	2266.875	81.933	91.852	22.514	77.486	16.906	220.942	0.000	0.010	0.000	0.100	99.900	0.000	2.598	16.974		长4+5!1^(2_3)
地92-95	2267.000	71.170	91.926	18.787	81.213	17.000	211.172	0.000	0.010	0.000	0.100	99.900	0.000	2.619	16.847		长4+5!1^(2_3)
地92-95	2267.125	67.674	91.989	19.279	80.721	16.770	207.676	0.000	0.010	0.000	0.100	99.900	0.000	2.634	16.482		长4+5!1^(2_3)
地92-95	2267.250	70.460	92.044	23.011	76.989	16.346	208.939	0.000	0.010	0.000	0.100	99.900	0.000	2.643	15.833		长4+5!1^(2_3)
地92-95	2267.375	77.724	92.091	30.108	69.892	15.588	213.790	0.000	0.010	0.000	0.100	99.900	0.000	2.648	15.039		长4+5!1^(2_3)
地92-95	2267.500	89.225	92.129	38.672	61.328	14.784	221.054	0.000	0.010	0.000	0.100	99.900	0.000	2.651	14.474		长4+5!1^(2_3)
地92-95	2267.625	99.876	92.159	45.603	54.397	14.338	229.637	0.000	0.010	0.000	0.100	99.900	0.000	2.654	13.953		长4+5!1^(2_3)
地92-95	2267.750	106.656	92.179	51.849	48.151	13.772	238.135	0.000	0.010	0.000	0.100	99.900	0.000	2.658	13.549		长4+5!1^(2_3)
