井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	DEN	RT	解释结论	层位
地209-43	2302.125	102.280	84.422	55.641	11.274	260.141	0.010	0.100	99.900	2.528	11.274	油水同层	chang4+5
地209-43	2302.250	124.031	84.798	88.878	9.880	269.671	0.010	0.100	99.900	2.501	9.880	油水同层	chang4+5
地209-43	2302.375	140.294	85.179	99.900	8.931	276.716	0.010	0.100	99.900	2.465	8.931		chang4+5
地209-43	2302.500	150.252	85.558	99.900	8.359	282.038	0.010	0.100	99.900	2.426	8.359		chang4+5
地209-43	2302.625	153.382	85.928	99.900	8.108	286.154	0.010	0.100	99.900	2.393	8.108		chang4+5
地209-43	2302.750	152.784	86.284	99.900	8.202	288.965	0.010	0.100	99.900	2.378	8.202		chang4+5
地209-43	2302.875	146.309	86.623	99.900	8.665	289.637	0.010	0.100	99.900	2.386	8.665		chang4+5
地209-43	2303.000	130.126	86.941	99.900	9.476	287.437	0.010	0.100	99.900	2.411	9.476		chang4+5
地209-43	2303.125	115.621	87.233	74.763	10.724	281.827	0.010	0.100	99.900	2.445	10.724		chang4+5
地209-43	2303.250	109.536	87.496	65.579	12.448	272.949	0.010	0.100	99.900	2.476	12.448		chang4+5
地209-43	2303.375	110.683	87.732	67.248	14.268	262.355	0.010	0.100	99.900	2.498	14.268		chang4+5
地209-43	2303.500	111.947	87.940	69.120	15.918	252.430	0.010	0.100	99.900	2.512	15.918		chang4+5
地209-43	2303.625	107.672	88.120	62.925	17.108	244.746	0.010	0.100	99.900	2.540	17.108		chang4+5
地209-43	2303.750	99.190	88.274	51.718	16.992	239.833	0.010	0.100	99.900	2.561	16.992		chang4+5
地209-43	2303.875	93.685	88.407	45.153	15.308	237.113	0.010	0.100	99.900	2.582	15.308		chang4+5
地209-43	2304.000	95.030	88.520	46.709	13.633	235.600	0.010	0.100	99.900	2.600	13.633		chang4+5
地209-43	2304.125	103.173	88.618	56.807	13.200	234.828	0.010	0.100	99.900	2.612	13.200		chang4+5
地209-43	2304.250	105.904	88.702	60.472	14.148	234.347	0.010	0.100	99.900	2.620	14.148		chang4+5
地209-43	2304.375	104.565	88.776	58.657	16.231	233.482	0.010	0.100	99.900	2.638	16.231		chang4+5
地209-43	2304.500	103.621	88.841	57.399	18.390	231.811	0.010	0.100	99.900	2.647	18.390		chang4+5
地209-43	2304.625	106.424	88.898	61.188	19.761	229.570	0.010	0.100	99.900	2.652	19.761		chang4+5
地209-43	2304.750	105.139	88.945	59.431	20.209	227.956	0.010	0.100	99.900	2.650	20.209		chang4+5
地209-43	2304.875	104.837	88.983	59.023	20.059	228.748	0.010	0.100	99.900	2.638	20.059		chang4+5
地209-43	2305.000	104.251	89.011	58.237	18.839	232.514	0.010	0.100	99.900	2.619	18.839		chang4+5
地209-43	2305.125	103.814	89.027	57.655	16.337	238.892	0.010	0.100	99.900	2.567	16.337		chang4+5
地209-43	2305.250	106.716	89.030	61.590	13.836	246.896	0.010	0.100	99.900	2.536	13.836		chang4+5
地209-43	2305.375	110.053	89.021	66.327	12.188	255.167	0.010	0.100	99.900	2.506	12.188		chang4+5
地209-43	2305.500	115.193	88.999	74.091	11.782	262.258	0.010	0.100	99.900	2.479	11.782		chang4+5
地209-43	2305.625	122.653	88.963	86.445	12.210	266.486	0.010	0.100	99.900	2.462	12.210		chang4+5
地209-43	2305.750	129.610	88.915	99.243	12.981	265.825	0.010	0.100	99.900	2.458	12.981		chang4+5
地209-43	2305.875	134.618	88.856	99.900	13.574	259.710	0.010	0.100	99.900	2.466	13.574		chang4+5
地209-43	2306.000	133.628	88.786	99.900	13.999	251.120	0.010	0.100	99.900	2.479	13.999		chang4+5
地209-43	2306.125	127.431	88.707	95.094	14.322	243.983	0.010	0.100	99.900	2.487	14.322		chang4+5
地209-43	2306.250	119.607	88.618	81.238	14.136	242.130	0.010	0.100	99.900	2.483	14.136		chang4+5
地209-43	2306.375	114.424	88.521	72.891	13.283	246.798	0.010	0.100	99.900	2.467	13.283		chang4+5
地209-43	2306.500	117.525	88.417	77.808	12.161	255.075	0.010	0.100	99.900	2.446	12.161		chang4+5
地209-43	2306.625	129.512	88.306	99.054	11.274	263.479	0.010	0.100	99.900	2.431	11.274		chang4+5
地209-43	2306.750	141.610	88.189	99.900	10.684	268.465	0.010	0.100	99.900	2.432	10.684		chang4+5
地209-43	2306.875	149.444	88.069	99.900	10.412	267.640	0.010	0.100	99.900	2.454	10.412		chang4+5
地209-43	2307.000	150.483	87.946	99.900	10.572	261.662	0.010	0.100	99.900	2.491	10.572		chang4+5
地209-43	2307.125	144.207	87.822	99.900	11.127	252.357	0.010	0.100	99.900	2.532	11.127		chang4+5
地209-43	2307.250	135.307	87.698	99.900	12.198	242.598	0.010	0.100	99.900	2.569	12.198		chang4+5
地209-43	2307.375	123.935	87.576	88.706	14.345	235.222	0.010	0.100	99.900	2.592	14.345		chang4+5
地209-43	2307.500	116.301	87.456	75.840	17.355	230.835	0.010	0.100	99.900	2.599	17.355		chang4+5
地209-43	2307.625	110.747	87.340	67.342	19.358	228.932	0.010	0.100	99.900	2.594	19.358		chang4+5
地209-43	2307.750	105.411	87.229	59.801	18.239	229.192	0.010	0.100	99.900	2.584	18.239		chang4+5
地209-43	2307.875	101.844	87.124	55.077	16.307	232.232	0.010	0.100	99.900	2.577	16.307		chang4+5
地209-43	2308.000	103.360	87.025	57.054	14.815	238.252	0.010	0.100	99.900	2.576	14.815		chang4+5
地209-43	2308.125	108.691	86.935	64.367	13.684	246.472	0.010	0.100	99.900	2.582	13.684		chang4+5
地209-43	2308.250	116.566	86.854	76.264	12.681	254.642	0.010	0.100	99.900	2.592	12.681		chang4+5
地209-43	2308.375	128.131	86.784	96.413	11.933	259.736	0.010	0.100	99.900	2.600	11.933		chang4+5
地209-43	2308.500	136.630	86.724	99.900	11.634	260.478	0.010	0.100	99.900	2.601	11.634		chang4+5
地209-43	2308.625	136.549	86.676	99.900	11.675	256.866	0.010	0.100	99.900	2.596	11.675		chang4+5
地209-43	2308.750	127.804	86.641	95.795	11.883	249.656	0.010	0.100	99.900	2.590	11.883		chang4+5
地209-43	2308.875	115.176	86.616	74.063	12.158	240.243	0.010	0.100	99.900	2.591	12.158		chang4+5
地209-43	2309.000	103.747	86.601	57.566	12.602	230.680	0.010	0.100	99.900	2.603	12.602		chang4+5
地209-43	2309.125	94.853	86.594	46.502	13.242	223.170	0.010	0.100	99.900	2.625	13.242		chang4+5
地209-43	2309.250	86.370	86.592	37.206	13.717	220.433	0.010	0.100	99.900	2.647	13.717		chang4+5
地209-43	2309.375	77.978	86.594	29.076	13.752	224.619	0.010	0.100	99.900	2.660	13.752		chang4+5
地209-43	2309.500	76.159	86.597	27.441	13.545	234.725	0.010	0.100	99.900	2.660	13.545		chang4+5
地209-43	2309.625	88.969	86.597	39.933	13.350	248.113	0.010	0.100	99.900	2.649	13.350		chang4+5
地209-43	2309.750	119.224	86.595	80.599	13.139	260.036	0.010	0.100	99.900	2.636	13.139		chang4+5
地209-43	2309.875	158.695	86.589	99.900	12.981	265.060	0.010	0.100	99.900	2.629	12.981		chang4+5
地209-43	2310.000	180.506	86.577	99.900	13.115	261.959	0.010	0.100	99.900	2.629	13.115		chang4+5
地209-43	2310.125	165.733	86.560	99.900	13.455	252.657	0.010	0.100	99.900	2.631	13.455		chang4+5
地209-43	2310.250	132.960	86.536	99.900	13.774	241.495	0.010	0.100	99.900	2.631	13.774		chang4+5
地209-43	2310.375	111.316	86.508	68.182	14.058	233.088	0.010	0.100	99.900	2.626	14.058		chang4+5
地209-43	2310.500	112.422	86.476	69.833	14.505	228.615	0.010	0.100	99.900	2.616	14.505		chang4+5
地209-43	2310.625	120.220	86.440	82.266	15.004	227.029	0.010	0.100	99.900	2.606	15.004		chang4+5
地209-43	2310.750	119.596	86.403	81.219	15.251	226.511	0.010	0.100	99.900	2.601	15.251		chang4+5
地209-43	2310.875	112.393	86.365	69.789	15.416	225.669	0.010	0.100	99.900	2.604	15.416		chang4+5
地209-43	2311.000	109.154	86.329	65.029	15.690	224.292	0.010	0.100	99.900	2.614	15.690		chang4+5
地209-43	2311.125	109.661	86.297	65.759	15.958	222.676	0.010	0.100	99.900	2.626	15.958		chang4+5
地209-43	2311.250	108.855	86.269	64.600	16.148	221.187	0.010	0.100	99.900	2.638	16.148		chang4+5
地209-43	2311.375	104.836	86.244	59.021	16.451	220.052	0.010	0.100	99.900	2.644	16.451		chang4+5
地209-43	2311.500	102.214	86.220	55.555	16.979	219.212	0.010	0.100	99.900	2.643	16.979		chang4+5
地209-43	2311.625	98.168	86.194	50.458	17.461	218.504	0.010	0.100	99.900	2.638	17.461		chang4+5
地209-43	2311.750	92.070	86.156	43.325	17.735	217.741	0.010	0.100	99.900	2.631	17.735		chang4+5
地209-43	2311.875	88.757	86.101	39.706	17.895	216.894	0.010	0.100	99.900	2.625	17.895		chang4+5
地209-43	2312.000	86.480	86.019	37.320	18.020	216.163	0.010	0.100	99.900	2.618	18.020		chang4+5
地209-43	2312.125	83.927	85.895	34.736	18.070	215.789	0.010	0.100	99.900	2.610	18.070		chang4+5
地209-43	2312.250	82.766	85.719	33.593	18.271	215.937	0.010	0.100	99.900	2.601	18.271		chang4+5
地209-43	2312.375	82.800	85.483	33.626	19.050	216.571	0.010	0.100	99.900	2.593	19.050		chang4+5
地209-43	2312.500	82.386	85.178	33.222	20.453	217.466	0.010	0.100	99.900	2.590	20.453		chang4+5
地209-43	2312.625	81.116	84.788	32.001	21.508	218.375	0.010	0.100	99.900	2.597	21.508		chang4+5
地209-43	2312.750	76.535	84.309	27.776	21.380	218.833	0.010	0.100	99.900	2.614	21.380		chang4+5
地209-43	2312.875	75.438	83.741	26.805	21.027	218.171	0.010	0.100	99.900	2.640	21.027		chang4+5
地209-43	2313.000	76.571	83.081	27.808	22.182	216.317	0.010	0.100	99.900	2.664	22.182		chang4+5
地209-43	2313.125	78.654	82.320	29.695	23.844	213.936	0.010	0.100	99.900	2.681	23.844		chang4+5
地209-43	2313.250	77.973	81.463	29.072	23.370	212.501	0.010	0.100	99.900	2.687	23.370		chang4+5
地209-43	2313.375	76.634	79.980	27.864	20.352	213.488	0.010	0.100	99.900	2.678	20.352		chang4+5
地209-43	2313.500	78.995	78.625	30.010	17.720	216.629	0.010	0.100	99.900	2.663	17.720		chang4+5
地209-43	2313.625	85.968	77.484	36.794	16.307	220.610	0.010	0.100	99.900	2.646	16.307		chang4+5
地209-43	2313.750	95.971	76.304	47.816	15.986	223.598	0.010	0.100	99.900	2.630	15.986		chang4+5
地209-43	2313.875	103.156	75.108	56.786	16.076	224.342	0.010	0.100	99.900	2.620	16.076		chang4+5
地209-43	2314.000	105.770	73.921	60.290	16.102	223.227	0.010	0.100	99.900	2.613	16.102		chang4+5
地209-43	2314.125	104.912	72.771	59.124	16.055	220.981	0.010	0.100	99.900	2.609	16.055		chang4+5
地209-43	2314.250	101.388	71.687	54.490	16.559	218.186	0.010	0.100	99.900	2.609	16.559		chang4+5
地209-43	2314.375	94.958	70.686	46.624	17.954	215.019	0.010	0.100	99.900	2.612	17.954		chang4+5
地209-43	2314.500	85.238	69.786	36.051	19.707	211.459	0.010	0.100	99.900	2.616	19.707		chang4+5
地209-43	2314.625	72.032	69.016	23.889	20.660	207.549	0.010	0.100	99.900	2.621	20.660		chang4+5
地209-43	2314.750	61.676	68.382	15.863	20.711	203.629	0.010	0.100	99.900	2.621	20.711		chang4+5
地209-43	2314.875	53.872	67.879	10.568	20.162	200.548	0.010	0.100	99.900	2.614	20.162		chang4+5
地209-43	2315.000	45.223	67.507	5.363	18.898	199.343	0.010	0.100	99.900	2.597	18.898		chang4+5
地209-43	2315.125	40.049	67.275	2.549	17.127	201.069	0.010	0.100	99.900	2.572	17.127		chang4+5
地209-43	2315.250	38.606	67.168	1.837	15.565	206.344	0.010	9.535	80.173	2.541	15.565		chang4+5
地209-43	2315.375	39.745	67.169	2.557	14.364	214.287	2.509	10.306	78.161	2.511	14.364		chang4+5
地209-43	2315.500	39.737	67.267	3.021	13.425	222.476	3.480	11.100	75.938	2.489	13.425		chang4+5
地209-43	2315.625	40.081	67.460	3.479	12.890	228.804	4.301	11.714	74.055	2.477	12.890		chang4+5
地209-43	2315.750	43.246	67.733	4.513	12.795	231.758	3.849	12.001	72.829	2.475	12.795		chang4+5
地209-43	2315.875	48.310	68.068	5.924	12.919	231.180	2.780	11.945	72.764	2.480	12.919		chang4+5
地209-43	2316.000	52.984	68.455	7.160	12.886	228.526	1.977	11.687	74.213	2.489	12.886		chang4+5
地209-43	2316.125	57.967	68.887	8.505	12.741	225.073	1.379	11.352	76.487	2.499	12.741		chang4+5
地209-43	2316.250	62.728	69.350	9.866	12.705	221.860	1.000	11.040	78.416	2.508	12.705		chang4+5
地209-43	2316.375	64.709	69.828	10.367	12.777	219.423	0.841	10.804	79.637	2.518	12.777		chang4+5
地209-43	2316.500	66.331	70.310	10.798	12.729	217.608	0.736	10.628	80.900	2.530	12.729		chang4+5
地209-43	2316.625	70.540	70.782	12.217	12.569	216.101	0.619	10.482	82.370	2.543	12.569		chang4+5
地209-43	2316.750	75.520	71.226	14.024	12.476	214.731	0.569	10.349	83.571	2.557	12.476		chang4+5
地209-43	2316.875	75.872	71.633	14.078	12.468	213.754	0.537	10.254	84.249	2.568	12.468		chang4+5
地209-43	2317.000	74.381	71.993	13.456	12.632	213.385	0.533	10.218	83.950	2.576	12.632		chang4+5
地209-43	2317.125	72.350	72.290	12.664	13.569	213.298	0.570	10.210	81.055	2.581	13.569		chang4+5
地209-43	2317.250	71.942	72.524	12.439	15.792	212.468	0.632	10.130	75.639	2.586	15.792		chang4+5
地209-43	2317.375	74.795	72.700	13.308	18.932	209.825	0.010	9.873	70.593	2.594	18.932		chang4+5
地209-43	2317.500	76.728	72.824	13.697	20.979	205.626	0.010	9.466	69.487	2.607	20.979		chang4+5
地209-43	2317.625	71.651	72.906	11.371	23.312	200.882	0.010	9.006	68.749	2.624	23.312		chang4+5
地209-43	2317.750	63.309	72.968	17.050	31.004	196.972	0.010	0.100	99.900	2.640	31.004		chang4+5
地209-43	2317.875	56.004	73.037	11.955	48.631	195.039	0.010	0.100	99.900	2.650	48.631		chang4+5
地209-43	2318.000	52.878	73.137	9.936	50.384	195.259	0.010	0.100	99.900	2.649	50.384		chang4+5
地209-43	2318.125	52.541	73.301	9.723	35.969	197.512	0.010	0.100	99.900	2.639	35.969		chang4+5
地209-43	2318.250	54.917	73.554	5.905	27.706	201.293	0.010	9.046	62.828	2.623	27.706		chang4+5
地209-43	2318.375	58.943	73.910	7.412	22.406	205.436	0.010	9.447	67.349	2.610	22.406		chang4+5
地209-43	2318.500	65.565	74.382	9.830	18.697	208.678	0.010	9.762	71.718	2.603	18.697		chang4+5
地209-43	2318.625	72.922	74.985	12.635	16.998	210.386	0.010	9.928	74.154	2.605	16.998		chang4+5
地209-43	2318.750	77.236	75.708	14.361	16.136	210.806	0.010	9.968	75.848	2.611	16.136		chang4+5
地209-43	2318.875	74.619	76.529	13.357	15.171	211.186	0.563	10.005	77.980	2.618	15.171		chang4+5
地209-43	2319.000	68.927	77.425	11.336	14.339	212.657	0.580	10.148	79.257	2.620	14.339		chang4+5
地209-43	2319.125	64.523	78.371	10.000	14.226	215.554	0.725	10.429	77.757	2.618	14.226		chang4+5
地209-43	2319.250	63.642	79.330	10.006	14.600	219.570	0.882	10.818	74.414	2.614	14.600		chang4+5
地209-43	2319.375	64.676	80.267	10.713	14.816	223.958	1.119	11.244	71.503	2.610	14.816		chang4+5
地209-43	2319.500	68.240	81.150	20.809	15.008	228.041	0.010	0.100	99.900	2.606	15.008		chang4+5
地209-43	2319.625	74.523	81.939	26.007	15.560	231.473	0.010	0.100	99.900	2.602	15.560		chang4+5
地209-43	2319.750	86.061	82.613	36.889	16.245	234.028	0.010	0.100	99.900	2.596	16.245		chang4+5
地209-43	2319.875	95.757	83.159	47.562	16.502	235.455	0.010	0.100	99.900	2.590	16.502		chang4+5
地209-43	2320.000	99.971	83.566	52.692	16.559	235.728	0.010	0.100	99.900	2.584	16.559		chang4+5
地209-43	2320.125	99.120	83.810	51.632	17.052	235.031	0.010	0.100	99.900	2.582	17.052		chang4+5
地209-43	2320.250	98.403	83.895	50.747	17.715	234.028	0.010	0.100	99.900	2.583	17.715		chang4+5
地209-43	2320.375	97.328	83.829	49.438	17.937	233.791	0.010	0.100	99.900	2.588	17.937		chang4+5
地209-43	2320.500	100.061	83.615	52.806	17.713	234.944	0.010	0.100	99.900	2.595	17.713		chang4+5
地209-43	2320.625	100.281	83.243	53.083	17.678	237.634	0.010	0.100	99.900	2.600	17.678		chang4+5
地209-43	2320.750	98.355	82.725	50.688	17.810	241.577	0.010	0.100	99.900	2.601	17.810		chang4+5
地209-43	2320.875	98.939	82.075	51.407	17.686	245.759	0.010	0.100	99.900	2.596	17.686		chang4+5
地209-43	2321.000	101.430	81.299	54.544	17.455	248.655	0.010	0.100	99.900	2.588	17.455		chang4+5
地209-43	2321.125	104.926	80.396	59.144	17.365	248.891	0.010	0.100	99.900	2.578	17.365		chang4+5
地209-43	2321.250	107.862	79.379	63.191	17.208	245.732	0.010	0.100	99.900	2.568	17.208		chang4+5
地209-43	2321.375	107.149	78.274	62.192	16.887	240.023	0.010	0.100	99.900	2.563	16.887		chang4+5
地209-43	2321.500	103.371	77.093	57.069	16.751	233.893	0.010	0.100	99.900	2.559	16.751		chang4+5
地209-43	2321.625	101.988	75.853	55.263	16.918	228.934	0.010	0.100	99.900	2.554	16.918		chang4+5
地209-43	2321.750	102.995	74.583	56.574	16.858	226.172	0.010	0.100	99.900	2.542	16.858		chang4+5
地209-43	2321.875	102.244	73.311	55.595	16.499	225.993	0.010	0.100	99.900	2.523	16.499		chang4+5
地209-43	2322.000	99.639	72.064	52.277	16.335	227.990	0.010	0.100	99.900	2.500	16.335		chang4+5
地209-43	2322.125	100.245	70.879	53.038	16.309	231.579	0.010	0.100	99.900	2.479	16.309		chang4+5
地209-43	2322.250	104.904	69.789	30.996	16.001	235.481	2.152	12.362	63.515	2.465	16.001		chang4+5
地209-43	2322.375	99.239	68.816	27.941	15.506	237.871	2.336	12.594	63.517	2.461	15.506		chang4+5
地209-43	2322.500	83.098	67.987	19.555	15.320	238.037	2.326	12.610	63.834	2.460	15.320		chang4+5
地209-43	2322.625	66.989	67.344	12.595	15.327	236.500	2.164	12.461	64.464	2.459	15.327		chang4+5
地209-43	2322.750	58.448	66.899	9.383	14.964	234.716	1.940	12.288	66.016	2.452	14.964		chang4+5
地209-43	2322.875	58.937	66.656	9.511	14.318	234.203	1.840	12.238	67.718	2.438	14.318		chang4+5
地209-43	2323.000	59.354	66.625	9.727	13.817	235.171	1.869	12.332	68.491	2.420	13.817		chang4+5
地209-43	2323.125	57.828	66.831	9.353	13.642	237.094	2.134	12.518	68.062	2.403	13.642		chang4+5
地209-43	2323.250	58.764	67.258	9.830	13.524	239.159	2.196	12.719	67.448	2.390	13.524		chang4+5
地209-43	2323.375	62.298	67.884	11.200	13.344	240.685	2.290	12.867	67.243	2.384	13.344		chang4+5
地209-43	2323.500	65.392	68.693	12.421	13.162	241.601	2.356	12.955	67.313	2.385	13.162		chang4+5
地209-43	2323.625	64.762	69.681	12.237	13.014	242.232	2.397	13.017	67.425	2.392	13.014		chang4+5
地209-43	2323.750	60.485	70.809	10.758	12.919	243.299	2.497	13.120	67.223	2.403	12.919		chang4+5
地209-43	2323.875	57.175	72.042	9.809	12.972	245.998	2.946	13.382	65.978	2.421	12.972		chang4+5
地209-43	2324.000	58.243	73.347	10.581	13.058	251.116	3.553	13.878	63.767	2.443	13.058		chang4+5
地209-43	2324.125	61.002	74.698	12.200	12.890	258.637	4.791	14.608	61.466	2.464	12.890		chang4+5
地209-43	2324.250	65.804	76.058	14.816	12.352	267.059	6.395	15.425	59.971	2.476	12.352		chang4+5
地209-43	2324.375	78.148	77.402	29.231	11.890	273.572	0.010	0.100	99.900	2.466	11.890		chang4+5
地209-43	2324.500	95.641	78.709	47.425	11.769	276.898	0.010	0.100	99.900	2.432	11.769		chang4+5
地209-43	2324.625	110.111	79.953	66.412	11.880	277.949	0.010	0.100	99.900	2.379	11.880		chang4+5
地209-43	2324.750	117.506	81.124	77.778	11.923	279.423	0.010	0.100	99.900	2.317	11.923		chang4+5
地209-43	2324.875	121.151	82.218	83.848	11.977	284.124	0.010	0.100	99.900	2.264	11.977		chang4+5
地209-43	2325.000	122.063	83.229	85.417	12.403	292.008	0.010	0.100	99.900	2.229	12.403		chang4+5
地209-43	2325.125	121.356	84.147	84.200	13.196	301.258	0.010	0.100	99.900	2.211	13.196		chang4+5
地209-43	2325.250	123.502	84.980	87.937	14.082	309.022	0.010	0.100	99.900	2.205	14.082		chang4+5
地209-43	2325.375	128.638	85.735	97.375	14.739	312.587	0.010	0.100	99.900	2.201	14.739		chang4+5
地209-43	2325.500	132.789	86.415	99.900	15.138	311.367	0.010	0.100	99.900	2.195	15.138		chang4+5
地209-43	2325.625	133.393	87.017	99.900	15.251	305.740	0.010	0.100	99.900	2.190	15.251		chang4+5
地209-43	2325.750	126.063	87.550	92.556	14.951	297.142	0.010	0.100	99.900	2.196	14.951		chang4+5
地209-43	2325.875	116.132	88.020	75.572	14.338	288.125	0.010	0.100	99.900	2.223	14.338		chang4+5
地209-43	2326.000	112.955	88.428	70.638	13.507	280.578	0.010	0.100	99.900	2.270	13.507		chang4+5
地209-43	2326.125	116.900	88.772	76.800	12.566	274.609	0.010	0.100	99.900	2.331	12.566		chang4+5
地209-43	2326.250	120.963	89.056	83.527	11.783	268.888	0.010	0.100	99.900	2.397	11.783		chang4+5
地209-43	2326.375	121.341	89.286	84.173	11.369	261.737	0.010	0.100	99.900	2.454	11.369		chang4+5
地209-43	2326.500	117.424	89.462	77.646	11.313	253.287	0.010	0.100	99.900	2.497	11.313		chang4+5
地209-43	2326.625	112.676	89.583	70.216	11.298	245.190	0.010	0.100	99.900	2.527	11.298		chang4+5
地209-43	2326.750	109.031	89.654	64.852	11.237	239.771	0.010	0.100	99.900	2.544	11.237		chang4+5
地209-43	2326.875	108.895	89.681	64.658	11.327	238.105	0.010	0.100	99.900	2.554	11.327		chang4+5
地209-43	2327.000	112.510	89.669	69.965	11.613	238.343	0.010	0.100	99.900	2.562	11.613		chang4+5
地209-43	2327.125	114.064	89.615	72.335	11.939	238.086	0.010	0.100	99.900	2.571	11.939		chang4+5
地209-43	2327.250	109.936	89.527	66.157	12.258	235.470	0.010	0.100	99.900	2.582	12.258		chang4+5
地209-43	2327.375	102.962	89.408	56.531	12.779	230.588	0.010	0.100	99.900	2.597	12.779		chang4+5
地209-43	2327.500	95.554	89.259	47.323	13.527	225.486	0.010	0.100	99.900	2.612	13.527		chang4+5
地209-43	2327.625	86.599	89.074	37.443	14.210	221.936	0.010	0.100	99.900	2.623	14.210		chang4+5
地209-43	2327.750	79.755	88.855	30.716	14.745	220.854	0.010	0.100	99.900	2.629	14.745		chang4+5
地209-43	2327.875	79.676	88.598	30.642	15.317	221.758	0.010	0.100	99.900	2.630	15.317		chang4+5
地209-43	2328.000	84.135	88.299	34.943	15.883	223.301	0.010	0.100	99.900	2.631	15.883		chang4+5
地209-43	2328.125	84.509	87.949	35.316	16.204	224.705	0.010	0.100	99.900	2.634	16.204		chang4+5
地209-43	2328.250	83.296	87.544	34.113	16.379	225.638	0.010	0.100	99.900	2.639	16.379		chang4+5
地209-43	2328.375	85.586	87.083	36.404	16.566	225.997	0.010	0.100	99.900	2.642	16.566		chang4+5
地209-43	2328.500	88.920	86.563	39.881	16.529	225.723	0.010	0.100	99.900	2.642	16.529		chang4+5
地209-43	2328.625	91.422	85.975	42.603	16.306	224.728	0.010	0.100	99.900	2.639	16.306		chang4+5
地209-43	2328.750	93.996	85.320	45.509	16.641	223.099	0.010	0.100	99.900	2.635	16.641		chang4+5
地209-43	2328.875	95.033	84.601	46.712	17.744	221.134	0.010	0.100	99.900	2.637	17.744		chang4+5
地209-43	2329.000	91.829	83.816	43.055	18.941	219.065	0.010	0.100	99.900	2.646	18.941		chang4+5
地209-43	2329.125	90.940	82.958	42.071	19.711	216.872	0.010	0.100	99.900	2.659	19.711		chang4+5
地209-43	2329.250	92.510	82.030	43.819	21.268	214.453	0.010	0.100	99.900	2.673	21.268		chang4+5
地209-43	2329.375	88.140	81.033	39.053	23.903	211.904	0.010	0.100	99.900	2.681	23.903		chang4+5
地209-43	2329.500	78.944	79.973	29.962	24.971	209.672	0.010	0.100	99.900	2.680	24.971		chang4+5
地209-43	2329.625	73.142	78.841	24.824	24.947	208.395	0.010	0.100	99.900	2.668	24.947		chang4+5
地209-43	2329.750	70.487	77.650	22.614	26.773	208.836	0.010	0.100	99.900	2.649	26.773		chang4+5
地209-43	2329.875	74.007	76.410	13.142	27.599	211.443	1.040	10.030	57.693	2.628	27.599		chang4+5
地209-43	2330.000	78.441	75.136	15.292	22.969	215.618	1.101	10.435	61.164	2.609	22.969		chang4+5
地209-43	2330.125	82.007	73.843	17.276	17.851	220.451	1.119	10.904	66.853	2.596	17.851		chang4+5
地209-43	2330.250	83.752	72.558	18.499	15.763	224.870	1.249	11.332	68.866	2.588	15.763		chang4+5
地209-43	2330.375	89.053	71.312	21.350	14.906	228.104	1.395	11.646	69.206	2.585	14.906		chang4+5
地209-43	2330.500	96.163	70.132	25.267	13.728	230.217	1.428	11.851	71.059	2.583	13.728		chang4+5
地209-43	2330.625	103.962	69.069	29.890	11.963	231.551	1.330	11.981	75.425	2.582	11.963		chang4+5
地209-43	2330.750	104.637	68.151	30.439	10.607	232.597	1.241	12.082	79.534	2.581	10.607		chang4+5
地209-43	2330.875	95.040	67.405	25.098	9.872	233.850	1.228	12.204	81.748	2.578	9.872		chang4+5
地209-43	2331.000	83.812	66.858	19.617	9.348	235.433	1.255	12.357	83.124	2.574	9.348		chang4+5
地209-43	2331.125	79.258	66.560	17.698	8.732	237.046	1.265	12.514	85.102	2.565	8.732		chang4+5
地209-43	2331.250	82.619	66.511	19.324	8.173	237.976	1.237	12.604	87.428	2.553	8.173		chang4+5
地209-43	2331.375	89.284	66.704	22.511	7.761	237.485	1.148	12.556	90.007	2.536	7.761		chang4+5
地209-43	2331.500	88.449	67.134	21.901	7.241	235.785	0.988	12.391	94.228	2.516	7.241		chang4+5
地209-43	2331.625	75.813	67.812	15.876	6.563	233.648	0.971	12.184	99.900	2.491	6.563		chang4+5
地209-43	2331.750	62.241	68.691	10.501	6.014	232.194	1.494	12.043	99.900	2.464	6.014		chang4+5
地209-43	2331.875	55.587	69.728	8.275	5.737	232.587	2.019	12.081	99.900	2.439	5.737		chang4+5
地209-43	2332.000	52.504	70.887	7.494	5.650	235.465	2.590	12.360	99.900	2.421	5.650		chang4+5
地209-43	2332.125	49.200	72.134	6.879	5.680	241.403	3.760	12.936	99.900	2.411	5.680		chang4+5
地209-43	2332.250	50.128	73.411	8.234	5.906	250.626	0.010	0.100	99.900	2.411	5.906		chang4+5
地209-43	2332.375	61.321	74.678	15.609	6.480	262.151	0.010	0.100	99.900	2.418	6.480		chang4+5
地209-43	2332.500	80.632	75.901	31.541	7.578	273.675	0.010	0.100	99.900	2.428	7.578		chang4+5
地209-43	2332.625	99.822	77.043	52.506	9.162	283.187	0.010	0.100	99.900	2.436	9.162		chang4+5
地209-43	2332.750	111.894	78.085	69.042	11.097	289.266	0.010	0.100	99.900	2.441	11.097		chang4+5
地209-43	2332.875	118.266	79.020	79.017	12.882	291.528	0.010	0.100	99.900	2.442	12.882		chang4+5
地209-43	2333.000	122.086	79.846	85.457	13.948	290.509	0.010	0.100	99.900	2.444	13.948		chang4+5
