井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	DEN	RT	解释结论	层位
地308-61	2254.000	123.563	68.149	70.858	13.977	248.402	0.010	0.100	99.900	2.618	13.792		chang3
地308-61	2254.125	129.508	68.773	81.064	13.374	257.278	0.010	0.100	99.900	2.605	13.139		chang3
地308-61	2254.250	138.899	69.309	96.206	12.543	268.983	0.010	0.100	99.900	2.574	12.209		chang3
地308-61	2254.375	151.284	69.737	99.900	11.426	280.344	0.010	0.100	99.900	2.539	10.987		chang3
地308-61	2254.500	164.643	70.059	99.900	10.254	287.791	0.010	0.100	99.900	2.514	9.842		chang3
地308-61	2254.625	175.618	70.298	99.900	9.414	288.912	0.010	0.100	99.900	2.509	9.173		chang3
地308-61	2254.750	178.026	70.477	99.900	9.079	282.488	0.010	0.100	99.900	2.513	9.026		chang3
地308-61	2254.875	169.844	70.618	99.900	9.161	270.678	0.010	0.100	99.900	2.530	9.237		chang3
地308-61	2255.000	156.915	70.724	99.900	9.662	256.543	0.010	0.100	99.900	2.557	9.901		chang3
地308-61	2255.125	143.366	70.790	89.947	10.753	242.155	0.010	0.100	99.900	2.590	11.230		chang3
地308-61	2255.250	128.247	70.828	68.321	12.663	229.754	0.010	0.100	99.900	2.619	13.466		chang3
地308-61	2255.375	114.549	70.871	54.200	15.274	221.378	0.010	0.100	99.900	2.635	16.287		chang3
地308-61	2255.500	105.793	70.946	47.401	17.951	217.790	0.010	0.100	99.900	2.638	18.884		chang3
地308-61	2255.625	102.085	71.064	45.454	19.529	218.068	0.010	0.100	99.900	2.634	19.892		chang3
地308-61	2255.750	104.399	71.220	50.094	19.242	220.892	0.010	0.100	99.900	2.634	18.877		chang3
地308-61	2255.875	110.419	71.404	57.149	17.784	225.531	0.010	0.100	99.900	2.645	17.170		chang3
地308-61	2256.000	117.163	71.611	64.819	16.140	232.106	0.010	0.100	99.900	2.662	15.563		chang3
地308-61	2256.125	123.849	71.842	73.012	14.447	240.794	0.010	0.100	99.900	2.675	13.821		chang3
地308-61	2256.250	137.642	72.094	98.463	12.632	250.540	0.010	0.100	99.900	2.666	11.965		chang4+5
地308-61	2256.375	159.551	72.351	99.900	10.968	258.700	0.010	0.100	99.900	2.635	10.409		chang4+5
地308-61	2256.500	183.355	72.593	99.900	9.852	262.558	0.010	0.100	99.900	2.597	9.540		chang4+5
地308-61	2256.625	196.270	72.805	99.900	9.494	260.455	0.010	0.100	99.900	2.572	9.469		chang4+5
地308-61	2256.750	188.732	72.977	99.900	10.001	252.022	0.010	0.100	99.900	2.578	10.299		chang4+5
地308-61	2256.875	166.134	73.112	99.900	11.260	240.334	0.010	0.100	99.900	2.605	11.799		chang4+5
地308-61	2257.000	142.287	73.214	83.796	13.033	229.954	0.010	0.100	99.900	2.633	13.725		chang4+5
地308-61	2257.125	125.367	73.286	65.764	14.858	224.287	0.010	0.100	99.900	2.649	15.494		chang4+5
地308-61	2257.250	119.047	73.333	63.303	15.869	224.612	0.010	0.100	99.900	2.650	16.079		chang4+5
地308-61	2257.375	119.809	73.365	66.091	15.498	228.885	0.010	0.100	99.900	2.642	15.171		chang4+5
地308-61	2257.500	124.792	73.382	74.137	14.247	234.835	0.010	0.100	99.900	2.632	13.729		chang4+5
地308-61	2257.625	131.700	73.380	83.828	12.954	241.321	0.010	0.100	99.900	2.621	12.519		chang4+5
地308-61	2257.750	133.974	73.355	83.168	11.691	246.841	0.010	0.100	99.900	2.604	11.226		chang4+5
地308-61	2257.875	134.757	73.306	85.273	10.291	249.831	0.010	0.100	99.900	2.578	9.766		chang4+5
地308-61	2258.000	137.291	73.233	89.822	9.245	250.031	0.010	0.100	99.900	2.552	8.953		chang4+5
地308-61	2258.125	136.148	73.138	84.684	9.237	248.554	0.010	0.100	99.900	2.545	9.396		chang4+5
地308-61	2258.250	129.548	73.020	73.422	10.503	247.152	0.010	0.100	99.900	2.569	11.124		chang4+5
地308-61	2258.375	122.045	72.878	64.731	12.127	247.394	0.010	0.100	99.900	2.600	12.690		chang4+5
地308-61	2258.500	119.258	72.714	64.261	12.926	249.836	0.010	0.100	99.900	2.614	13.058		chang4+5
地308-61	2258.625	122.073	72.524	69.847	12.921	253.235	0.010	0.100	99.900	2.601	12.844		chang4+5
地308-61	2258.750	127.035	72.298	76.462	12.789	254.657	0.010	0.100	99.900	2.572	12.759		chang4+5
地308-61	2258.875	131.712	72.031	82.457	12.891	252.413	0.010	0.100	99.900	2.558	12.966		chang4+5
地308-61	2259.000	131.884	71.720	79.419	13.198	247.040	0.010	0.100	99.900	2.571	13.328		chang4+5
地308-61	2259.125	126.951	71.356	70.967	13.470	240.736	0.010	0.100	99.900	2.604	13.549		chang4+5
地308-61	2259.250	123.261	70.915	68.318	13.547	236.689	0.010	0.100	99.900	2.633	13.546		chang4+5
地308-61	2259.375	121.906	70.382	67.200	13.469	235.981	0.010	0.100	99.900	2.649	13.426		chang4+5
地308-61	2259.500	122.638	69.748	69.229	13.300	237.533	0.010	0.100	99.900	2.657	13.229		chang4+5
地308-61	2259.625	126.593	69.006	75.920	13.061	240.239	0.010	0.100	99.900	2.660	12.967		chang4+5
地308-61	2259.750	129.558	68.139	78.165	12.820	244.271	0.010	0.100	99.900	2.657	12.737		chang4+5
地308-61	2259.875	129.988	67.147	77.795	12.715	249.647	0.010	0.100	99.900	2.647	12.702		chang4+5
地308-61	2260.000	131.305	66.032	80.797	12.882	254.990	0.010	0.100	99.900	2.621	12.983		chang4+5
地308-61	2260.125	135.623	64.788	88.620	13.266	258.094	0.010	0.100	99.900	2.575	13.424		chang4+5
地308-61	2260.250	139.095	63.394	92.102	13.571	256.954	0.010	0.100	99.900	2.523	13.654		chang4+5
地308-61	2260.375	137.744	61.853	87.037	13.642	251.766	0.010	0.100	99.900	2.493	13.636		chang4+5
地308-61	2260.500	129.950	60.173	73.047	13.730	244.063	0.010	0.100	99.900	2.500	13.782		chang4+5
地308-61	2260.625	118.358	58.361	58.338	14.113	236.080	0.010	0.100	99.900	2.534	14.298		chang4+5
地308-61	2260.750	105.142	56.422	23.496	14.833	230.807	0.658	11.773	63.009	2.564	15.133		chang4+5
地308-61	2260.875	93.106	54.389	18.977	15.732	229.259	0.652	11.750	61.252	2.573	16.067		chang4+5
地308-61	2261.000	86.144	52.296	17.425	16.566	230.311	0.695	11.922	59.090	2.560	16.846		chang4+5
地308-61	2261.125	83.697	50.177	17.194	17.209	232.326	0.750	12.131	57.275	2.538	17.413		chang4+5
地308-61	2261.250	80.109	48.099	15.644	17.756	234.389	0.805	12.326	55.658	2.516	17.948		chang4+5
地308-61	2261.375	76.944	46.137	15.093	18.370	236.481	0.866	12.533	53.903	2.497	18.606		chang4+5
地308-61	2261.500	77.293	44.343	15.907	19.109	238.657	0.933	12.747	52.053	2.483	19.391		chang4+5
地308-61	2261.625	79.859	42.731	17.150	19.924	240.594	0.990	12.920	50.393	2.474	20.223		chang4+5
地308-61	2261.750	77.467	41.317	15.312	20.734	241.724	1.015	12.994	49.191	2.471	21.020		chang4+5
地308-61	2261.875	71.153	40.095	13.052	21.464	241.949	1.013	12.987	48.423	2.470	21.713		chang4+5
地308-61	2262.000	67.158	39.064	12.253	21.933	241.619	0.997	12.941	48.188	2.465	22.056		chang4+5
地308-61	2262.125	66.405	38.226	12.275	21.922	241.202	0.984	12.903	48.537	2.456	21.847		chang4+5
地308-61	2262.250	65.238	37.572	11.672	21.482	240.968	0.979	12.889	49.228	2.449	21.278		chang4+5
地308-61	2262.375	62.624	37.044	10.751	21.070	240.735	0.970	12.862	49.697	2.450	20.953		chang4+5
地308-61	2262.500	60.316	36.583	10.142	21.138	240.230	0.950	12.800	49.557	2.456	21.242		chang4+5
地308-61	2262.625	60.321	36.166	10.390	21.593	239.461	0.924	12.718	49.197	2.460	21.790		chang4+5
地308-61	2262.750	62.857	35.806	11.323	21.713	238.691	0.901	12.648	49.564	2.459	21.670		chang4+5
地308-61	2262.875	64.361	35.540	11.430	21.203	238.169	0.889	12.608	50.554	2.453	20.940		chang4+5
地308-61	2263.000	64.376	35.402	11.351	20.694	237.962	0.886	12.599	51.057	2.447	20.555		chang4+5
地308-61	2263.125	64.381	35.399	11.402	20.883	238.002	0.890	12.610	50.394	2.446	21.067		chang4+5
地308-61	2263.250	64.294	35.524	11.345	21.672	238.104	0.893	12.619	49.272	2.455	22.011		chang4+5
地308-61	2263.375	63.897	35.755	11.199	22.235	238.159	0.894	12.623	48.875	2.466	22.360		chang4+5
地308-61	2263.500	63.947	36.091	11.327	21.932	238.342	0.902	12.649	49.537	2.474	21.692		chang4+5
地308-61	2263.625	63.533	36.545	11.127	21.259	238.857	0.922	12.712	50.114	2.477	21.017		chang4+5
地308-61	2263.750	62.795	37.112	10.969	21.055	239.444	0.939	12.765	49.868	2.474	21.076		chang4+5
地308-61	2263.875	62.787	37.729	11.071	21.446	239.584	0.936	12.757	49.226	2.469	21.653		chang4+5
地308-61	2264.000	65.237	38.331	12.112	21.804	239.108	0.915	12.689	49.179	2.466	21.889		chang4+5
地308-61	2264.125	70.320	38.897	13.897	21.609	238.152	0.881	12.582	50.035	2.471	21.451		chang4+5
地308-61	2264.250	75.164	39.441	15.181	21.162	236.784	0.837	12.435	51.075	2.482	20.999		chang4+5
地308-61	2264.375	76.962	39.987	15.180	21.065	235.232	0.792	12.283	51.485	2.491	21.101		chang4+5
地308-61	2264.500	76.281	40.555	14.635	21.468	233.929	0.761	12.171	51.194	2.494	21.673		chang4+5
地308-61	2264.625	76.635	41.168	15.015	22.015	233.147	0.746	12.115	50.772	2.491	22.206		chang4+5
地308-61	2264.750	80.611	41.867	16.909	22.248	232.776	0.739	12.090	50.785	2.485	22.272		chang4+5
地308-61	2264.875	85.390	42.682	18.489	22.081	232.478	0.731	12.059	51.241	2.481	21.973		chang4+5
地308-61	2265.000	89.367	43.626	19.867	21.808	231.992	0.716	12.003	51.748	2.481	21.715		chang4+5
地308-61	2265.125	93.319	44.703	21.382	21.597	231.161	0.692	11.909	52.316	2.485	21.531		chang4+5
地308-61	2265.250	96.431	45.924	22.327	21.209	230.140	0.666	11.807	53.322	2.493	21.028		chang4+5
地308-61	2265.375	94.180	47.279	20.331	20.330	229.871	0.670	11.823	54.697	2.503	19.938		chang4+5
地308-61	2265.500	86.929	48.753	17.396	18.949	231.853	0.746	12.114	55.791	2.516	18.393		chang4+5
地308-61	2265.625	85.184	50.335	32.080	17.297	237.336	0.010	0.100	99.900	2.530	16.683		chang4+5
地308-61	2265.750	96.932	52.002	47.132	15.634	247.052	0.010	0.100	99.900	2.538	15.045		chang4+5
地308-61	2265.875	115.965	53.686	69.161	14.196	260.186	0.010	0.100	99.900	2.529	13.720		chang4+5
地308-61	2266.000	131.589	55.310	86.735	12.995	274.520	0.010	0.100	99.900	2.489	12.589		chang4+5
地308-61	2266.125	139.350	56.814	93.810	11.780	286.028	0.010	0.100	99.900	2.422	11.326		chang4+5
地308-61	2266.250	137.137	58.142	84.770	10.632	288.870	0.010	0.100	99.900	2.356	10.243		chang4+5
地308-61	2266.375	133.974	59.277	82.646	10.094	281.987	0.010	0.100	99.900	2.334	10.010		chang4+5
地308-61	2266.500	129.570	60.213	74.515	10.713	268.585	0.010	0.100	99.900	2.376	11.107		chang4+5
地308-61	2266.625	117.407	60.945	56.023	12.281	252.396	0.010	0.100	99.900	2.466	12.939		chang4+5
地308-61	2266.750	102.053	61.479	41.050	13.869	237.167	0.010	0.100	99.900	2.559	14.391		chang4+5
地308-61	2266.875	92.407	61.874	35.425	14.735	226.666	0.010	0.100	99.900	2.617	14.928		chang4+5
地308-61	2267.000	88.593	62.202	33.550	15.087	223.796	0.010	0.100	99.900	2.633	15.177		chang4+5
地308-61	2267.125	87.209	62.510	32.848	15.430	228.530	0.010	0.100	99.900	2.614	15.572		chang4+5
地308-61	2267.250	89.353	62.842	35.982	15.363	237.812	0.010	0.100	99.900	2.566	15.246		chang4+5
地308-61	2267.375	98.909	63.224	47.512	14.416	248.259	0.010	0.100	99.900	2.507	13.950		chang4+5
地308-61	2267.500	113.753	63.662	64.722	13.172	258.201	0.010	0.100	99.900	2.460	12.735		chang4+5
地308-61	2267.625	123.781	64.020	72.936	12.356	264.405	0.010	0.100	99.900	2.449	12.144		chang4+5
地308-61	2267.750	129.317	64.327	79.400	11.873	267.695	0.010	0.100	99.900	2.475	11.721		chang4+5
地308-61	2267.875	137.017	64.774	92.729	11.190	268.663	0.010	0.100	99.900	2.506	10.892		chang4+5
地308-61	2268.000	147.041	65.287	99.900	10.150	266.618	0.010	0.100	99.900	2.524	9.733		chang4+5
地308-61	2268.125	153.170	65.780	99.900	9.160	263.136	0.010	0.100	99.900	2.538	8.839		chang4+5
地308-61	2268.250	149.811	66.240	99.900	8.576	259.791	0.010	0.100	99.900	2.559	8.428		chang4+5
地308-61	2268.375	142.174	66.658	91.244	8.311	257.234	0.010	0.100	99.900	2.581	8.245		chang4+5
地308-61	2268.500	137.353	67.020	86.614	8.019	256.148	0.010	0.100	99.900	2.588	7.892		chang4+5
地308-61	2268.625	134.177	67.322	82.083	7.544	256.502	0.010	0.100	99.900	2.580	7.350		chang4+5
地308-61	2268.750	133.165	67.568	82.379	7.221	256.736	0.010	0.100	99.900	2.571	7.149		chang4+5
地308-61	2268.875	133.897	67.778	83.814	7.532	255.420	0.010	0.100	99.900	2.579	7.747		chang4+5
地308-61	2269.000	135.150	67.965	85.785	8.837	252.551	0.010	0.100	99.900	2.603	9.448		chang4+5
地308-61	2269.125	134.311	68.131	82.826	11.043	249.000	0.010	0.100	99.900	2.627	11.937		chang4+5
地308-61	2269.250	131.523	68.262	78.456	13.295	245.821	0.010	0.100	99.900	2.634	14.057		chang4+5
地308-61	2269.375	130.146	68.342	77.965	14.687	243.516	0.010	0.100	99.900	2.630	15.040		chang4+5
地308-61	2269.500	130.381	68.360	78.733	15.327	241.623	0.010	0.100	99.900	2.628	15.488		chang4+5
地308-61	2269.625	129.416	68.307	76.293	15.920	239.146	0.010	0.100	99.900	2.637	16.162		chang4+5
地308-61	2269.750	125.328	68.158	69.438	16.649	235.601	0.010	0.100	99.900	2.651	16.923		chang4+5
地308-61	2269.875	118.598	67.900	60.554	17.177	231.683	0.010	0.100	99.900	2.661	17.319		chang4+5
地308-61	2270.000	111.757	67.524	53.507	17.405	227.926	0.010	0.100	99.900	2.665	17.453		chang4+5
地308-61	2270.125	106.810	67.026	49.329	17.816	223.886	0.010	0.100	99.900	2.661	18.019		chang4+5
地308-61	2270.250	101.051	66.407	42.919	19.042	218.767	0.010	0.100	99.900	2.650	19.615		chang4+5
地308-61	2270.375	91.697	65.704	33.574	20.745	213.159	0.010	0.100	99.900	2.637	21.378		chang4+5
地308-61	2270.500	80.256	64.974	24.720	21.406	209.124	0.010	0.100	99.900	2.627	21.422		chang4+5
地308-61	2270.625	72.352	64.269	20.845	20.017	209.196	0.010	0.100	99.900	2.616	19.229		chang4+5
地308-61	2270.750	71.958	63.643	22.569	17.511	214.868	0.010	0.100	99.900	2.594	16.547		chang4+5
地308-61	2270.875	80.321	63.123	30.957	15.522	223.935	0.010	0.100	99.900	2.565	14.947		chang4+5
地308-61	2271.000	95.602	62.724	45.910	14.740	233.625	0.010	0.100	99.900	2.543	14.624		chang4+5
地308-61	2271.125	113.566	62.454	65.482	14.417	243.240	0.010	0.100	99.900	2.539	14.300		chang4+5
地308-61	2271.250	123.950	62.334	72.814	13.465	252.407	0.010	0.100	99.900	2.538	12.996		chang4+5
地308-61	2271.375	127.269	62.351	75.208	11.850	259.248	0.010	0.100	99.900	2.519	11.207		chang4+5
地308-61	2271.500	129.974	62.471	79.455	10.409	261.923	0.010	0.100	99.900	2.489	9.961		chang4+5
地308-61	2271.625	133.654	62.644	84.967	9.742	260.077	0.010	0.100	99.900	2.479	9.619		chang4+5
地308-61	2271.750	129.708	62.806	73.600	10.011	253.299	0.010	0.100	99.900	2.515	10.231		chang4+5
地308-61	2271.875	115.815	62.918	53.801	11.030	242.312	0.010	0.100	99.900	2.571	11.479		chang4+5
地308-61	2272.000	98.595	62.978	37.355	12.476	230.068	0.010	0.100	99.900	2.618	13.035		chang4+5
地308-61	2272.125	86.297	62.999	29.734	13.948	220.423	0.010	0.100	99.900	2.643	14.461		chang4+5
地308-61	2272.250	77.787	62.994	23.954	15.166	215.588	0.010	0.100	99.900	2.649	15.561		chang4+5
地308-61	2272.375	72.907	62.973	21.823	16.065	214.444	0.010	0.100	99.900	2.644	16.348		chang4+5
地308-61	2272.500	72.435	62.953	22.510	16.354	216.214	0.010	0.100	99.900	2.635	16.357		chang4+5
地308-61	2272.625	74.490	62.966	24.310	15.738	221.882	0.010	0.100	99.900	2.628	15.390		chang4+5
地308-61	2272.750	79.720	63.063	29.149	14.403	233.334	0.010	0.100	99.900	2.616	13.849		chang4+5
地308-61	2272.875	89.901	63.259	38.998	12.691	250.047	0.010	0.100	99.900	2.578	12.042		chang4+5
地308-61	2273.000	104.747	63.526	54.768	10.732	269.040	0.010	0.100	99.900	2.501	9.997		chang4+5
地308-61	2273.125	120.722	63.830	73.200	8.907	286.127	0.010	0.100	99.900	2.403	8.296		chang4+5
地308-61	2273.250	136.555	64.133	95.669	7.900	297.138	0.010	0.100	99.900	2.340	7.678		chang4+5
地308-61	2273.375	147.991	64.404	99.900	7.942	301.521	0.010	0.100	99.900	2.340	8.090		chang4+5
地308-61	2273.500	154.245	64.616	99.900	8.915	300.429	0.010	0.100	99.900	2.380	9.378		chang4+5
地308-61	2273.625	161.341	64.739	99.900	10.482	294.731	0.010	0.100	99.900	2.424	11.101		chang4+5
地308-61	2273.750	166.797	64.742	99.900	12.181	284.710	0.010	0.100	99.900	2.459	12.787		chang4+5
地308-61	2273.875	163.210	64.619	99.900	13.586	271.224	0.010	0.100	99.900	2.497	14.034		chang4+5
地308-61	2274.000	148.263	64.380	94.393	14.337	255.751	0.010	0.100	99.900	2.541	14.508	油层	chang4+5
地308-61	2274.125	127.126	64.046	64.241	14.480	240.753	0.010	0.100	99.900	2.579	14.465	油层	chang4+5
地308-61	2274.250	105.663	63.653	42.444	14.367	230.430	0.010	0.100	99.900	2.596	14.313	油层	chang4+5
地308-61	2274.375	88.776	63.256	30.219	14.417	227.120	0.010	0.100	99.900	2.600	14.475	油层	chang4+5
地308-61	2274.500	81.584	62.906	27.932	14.918	230.222	0.010	0.100	99.900	2.601	15.166	油层	chang4+5
地308-61	2274.625	88.422	62.632	37.793	15.822	237.027	0.010	0.100	99.900	2.601	16.189	油层	chang4+5
地308-61	2274.750	104.973	62.452	55.982	16.906	243.949	0.010	0.100	99.900	2.596	17.308	油层	chang4+5
地308-61	2274.875	121.205	62.361	73.350	18.060	249.367	0.010	0.100	99.900	2.588	18.483	油层	chang4+5
地308-61	2275.000	129.581	62.349	79.713	18.641	254.347	0.010	0.100	99.900	2.575	18.729	油层	chang4+5
地308-61	2275.125	129.195	62.406	75.307	17.033	261.162	0.010	0.100	99.900	2.549	16.081	油层	chang4+5
地308-61	2275.250	127.775	62.510	74.827	13.006	271.975	0.010	0.100	99.900	2.491	11.281	油层	chang4+5
地308-61	2275.375	129.433	62.616	78.533	8.907	285.878	0.010	0.100	99.900	2.409	7.576	油层	chang4+5
地308-61	2275.500	132.990	62.679	84.038	6.590	299.030	0.010	0.100	99.900	2.334	6.037	油层	chang4+5
地308-61	2275.625	139.006	62.665	94.610	5.949	306.464	0.010	0.100	99.900	2.298	5.899	油层	chang4+5
地308-61	2275.750	141.745	62.549	95.016	6.628	303.646	0.010	0.100	99.900	2.316	7.037	油层	chang4+5
地308-61	2275.875	142.675	62.339	97.050	8.530	291.944	0.010	0.100	99.900	2.366	9.368	油层	chang4+5
地308-61	2276.000	143.500	62.049	97.927	11.258	275.947	0.010	0.100	99.900	2.432	12.318	油层	chang4+5
地308-61	2276.125	140.831	61.687	91.029	13.497	259.581	0.010	0.100	99.900	2.503	14.158	油层	chang4+5
地308-61	2276.250	131.432	61.244	74.073	13.927	245.785	0.010	0.100	99.900	2.560	13.797	油层	chang4+5
地308-61	2276.375	118.254	60.733	57.668	13.251	235.981	0.010	0.100	99.900	2.591	12.944	油层	chang4+5
地308-61	2276.500	104.664	60.190	43.999	12.793	230.488	0.010	0.100	99.900	2.600	12.709	油层	chang4+5
地308-61	2276.625	96.578	59.662	39.434	13.080	228.565	0.010	0.100	99.900	2.605	13.288	干层	chang4+5
地308-61	2276.750	99.941	59.201	46.879	14.019	228.999	0.010	0.100	99.900	2.613	14.428	干层	chang4+5
地308-61	2276.875	110.245	58.819	58.865	15.198	230.485	0.010	0.100	99.900	2.615	15.630	干层	chang4+5
地308-61	2277.000	115.896	58.509	61.503	16.201	231.778	0.010	0.100	99.900	2.605	16.520	干层	chang4+5
地308-61	2277.125	113.462	58.266	55.835	16.980	231.895	0.010	0.100	99.900	2.585	17.237	干层	chang4+5
地308-61	2277.250	105.937	58.104	46.783	17.759	230.833	0.010	0.100	99.900	2.568	18.051	干层	chang4+5
地308-61	2277.375	99.626	58.019	42.215	18.683	229.738	0.010	0.100	99.900	2.556	19.038		chang4+5
地308-61	2277.500	93.098	57.991	35.720	19.672	229.387	0.010	0.100	99.900	2.545	20.027		chang4+5
地308-61	2277.625	85.705	57.999	29.860	20.612	229.619	0.010	0.100	99.900	2.533	20.940		chang4+5
地308-61	2277.750	78.710	58.046	24.892	21.556	230.142	0.010	0.100	99.900	2.520	21.902		chang4+5
地308-61	2277.875	74.975	58.159	23.491	22.063	231.586	0.010	0.100	99.900	2.513	22.154		chang4+5
地308-61	2278.000	76.304	58.377	25.732	20.901	235.488	0.010	0.100	99.900	2.515	20.198		chang4+5
地308-61	2278.125	83.157	58.725	32.418	18.080	242.729	0.010	0.100	99.900	2.523	16.892		chang4+5
地308-61	2278.250	96.883	59.217	46.826	15.398	251.665	0.010	0.100	99.900	2.531	14.561		chang4+5
地308-61	2278.375	114.740	59.825	67.039	14.222	258.791	0.010	0.100	99.900	2.537	14.032		chang4+5
地308-61	2278.500	126.315	60.516	76.674	14.625	261.864	0.010	0.100	99.900	2.545	14.958		chang4+5
地308-61	2278.625	130.303	61.267	79.304	15.485	260.862	0.010	0.100	99.900	2.559	15.782		chang4+5
地308-61	2278.750	126.352	62.050	69.857	15.581	257.179	0.010	0.100	99.900	2.577	15.468		chang4+5
地308-61	2278.875	125.966	62.823	74.271	14.868	253.041	0.010	0.100	99.900	2.590	14.531		chang4+5
地308-61	2279.000	131.413	63.538	83.115	14.155	249.810	0.010	0.100	99.900	2.599	13.944		chang4+5
地308-61	2279.125	134.614	64.160	84.984	14.059	246.987	0.010	0.100	99.900	2.607	14.124		chang4+5
地308-61	2279.250	125.937	64.666	66.267	14.712	242.578	0.010	0.100	99.900	2.616	15.042		chang4+5
地308-61	2279.375	113.551	65.078	53.561	15.734	236.103	0.010	0.100	99.900	2.621	16.122		chang4+5
地308-61	2279.500	105.951	65.427	47.975	16.598	229.626	0.010	0.100	99.900	2.620	16.865		chang4+5
地308-61	2279.625	102.007	65.732	45.026	16.871	226.320	0.010	0.100	99.900	2.615	16.875		chang4+5
地308-61	2279.750	98.469	66.011	41.515	16.084	229.191	0.010	0.100	99.900	2.610	15.640		chang4+5
地308-61	2279.875	98.751	66.285	43.873	14.215	238.380	0.010	0.100	99.900	2.599	13.416		chang4+5
地308-61	2280.000	105.869	66.577	53.415	12.087	252.354	0.010	0.100	99.900	2.572	11.342		chang4+5
地308-61	2280.125	118.398	66.896	69.532	10.512	268.314	0.010	0.100	99.900	2.533	10.046		chang4+5
地308-61	2280.250	132.211	67.246	87.902	9.710	281.001	0.010	0.100	99.900	2.504	9.521		chang4+5
地308-61	2280.375	141.001	67.614	97.112	9.538	286.449	0.010	0.100	99.900	2.506	9.547		chang4+5
地308-61	2280.500	143.675	67.981	98.325	9.848	284.097	0.010	0.100	99.900	2.537	10.018		chang4+5
地308-61	2280.625	141.024	68.328	91.270	10.496	276.082	0.010	0.100	99.900	2.579	10.764		chang4+5
地308-61	2280.750	136.406	68.636	84.484	11.312	266.300	0.010	0.100	99.900	2.606	11.620		chang4+5
地308-61	2280.875	131.520	68.894	77.563	12.170	258.680	0.010	0.100	99.900	2.618	12.479		chang4+5
地308-61	2281.000	128.064	69.099	74.170	12.918	255.072	0.010	0.100	99.900	2.620	13.163		chang4+5
地308-61	2281.125	126.680	69.254	73.249	13.300	254.846	0.010	0.100	99.900	2.620	13.377		chang4+5
地308-61	2281.250	123.907	69.353	68.320	13.260	255.422	0.010	0.100	99.900	2.617	13.194		chang4+5
地308-61	2281.375	121.131	69.398	65.743	13.278	253.882	0.010	0.100	99.900	2.614	13.325		chang4+5
地308-61	2281.500	118.703	69.392	62.691	14.263	248.708	0.010	0.100	99.900	2.615	14.789		chang4+5
地308-61	2281.625	113.951	69.338	56.032	16.733	240.296	0.010	0.100	99.900	2.623	17.824		chang4+5
地308-61	2281.750	106.076	69.243	46.894	20.131	230.605	0.010	0.100	99.900	2.634	21.425		chang4+5
地308-61	2281.875	98.962	69.122	41.220	22.429	222.501	0.010	0.100	99.900	2.644	22.992		chang4+5
地308-61	2282.000	97.844	68.990	42.735	21.828	219.079	0.010	0.100	99.900	2.648	21.175		chang4+5
地308-61	2282.125	102.091	68.855	48.138	18.575	222.807	0.010	0.100	99.900	2.633	17.117		chang4+5
地308-61	2282.250	108.729	68.724	55.492	14.164	234.072	0.010	0.100	99.900	2.585	12.508		chang4+5
地308-61	2282.375	113.743	68.603	59.662	10.273	248.692	0.010	0.100	99.900	2.515	9.020		chang4+5
地308-61	2282.500	117.387	68.504	63.731	7.772	261.542	0.010	0.100	99.900	2.457	7.071		chang4+5
地308-61	2282.625	119.085	68.432	64.504	6.561	269.090	0.010	0.100	99.900	2.442	6.274		chang4+5
地308-61	2282.750	120.962	68.393	67.571	6.352	268.862	0.010	0.100	99.900	2.487	6.395		chang4+5
地308-61	2282.875	122.566	68.378	68.878	6.920	262.607	0.010	0.100	99.900	2.557	7.214		chang4+5
地308-61	2283.000	120.986	68.381	65.171	8.000	255.401	0.010	0.100	99.900	2.614	8.441		chang4+5
地308-61	2283.125	116.584	68.396	59.239	8.982	252.615	0.010	0.100	99.900	2.633	9.286		chang4+5
地308-61	2283.250	112.394	68.416	55.254	9.259	257.004	0.010	0.100	99.900	2.605	9.243		chang4+5
地308-61	2283.375	112.058	68.430	56.894	8.864	265.292	0.010	0.100	99.900	2.560	8.651		chang4+5
地308-61	2283.500	114.025	68.430	59.339	8.288	272.383	0.010	0.100	99.900	2.526	8.084		chang4+5
地308-61	2283.625	116.974	68.411	63.169	7.956	274.955	0.010	0.100	99.900	2.527	7.883		chang4+5
地308-61	2283.750	117.501	68.366	61.941	8.033	271.726	0.010	0.100	99.900	2.561	8.117		chang4+5
地308-61	2283.875	116.516	68.290	60.865	8.385	264.830	0.010	0.100	99.900	2.604	8.535	干层	chang4+5
地308-61	2284.000	114.998	68.177	58.798	8.817	257.442	0.010	0.100	99.900	2.637	8.975	干层	chang4+5
地308-61	2284.125	114.809	68.029	59.621	9.265	251.617	0.010	0.100	99.900	2.655	9.427	干层	chang4+5
地308-61	2284.250	116.705	67.847	62.518	9.802	247.934	0.010	0.100	99.900	2.662	10.012	干层	chang4+5
地308-61	2284.375	116.622	67.640	60.735	10.489	245.509	0.010	0.100	99.900	2.666	10.756	干层	chang4+5
地308-61	2284.500	113.990	67.405	57.136	11.109	243.587	0.010	0.100	99.900	2.669	11.306	干层	chang4+5
地308-61	2284.625	111.389	67.129	54.722	11.316	242.297	0.010	0.100	99.900	2.670	11.322	干层	chang4+5
地308-61	2284.750	110.510	66.791	54.602	11.092	242.464	0.010	0.100	99.900	2.666	10.963	干层	chang4+5
