井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	CNL	DEN	RT	解释结论	层位
罗160	2410.000	128.456	59.332	73.106	16.265	277.695	0.01	0.1	99.9	27.427	2.499	15.342		chang4+5
罗160	2410.125	117.678	59.956	59.79	14.153	272.451	0.01	0.1	99.9	26.927	2.506	13.054		chang4+5
罗160	2410.250	112.279	60.639	58.531	12.018	263.316	0.01	0.1	99.9	28.613	2.525	11.06		chang4+5
罗160	2410.375	115.772	61.352	68.331	10.264	258.567	0.01	0.1	99.9	32.739	2.546	9.528		chang4+5
罗160	2410.500	124.764	62.069	82.999	8.81	265.48	0.01	0.1	99.9	38.834	2.555	8.146		chang4+5
罗160	2410.625	131.18	62.782	87.553	7.42	282.503	0.01	0.1	99.9	44.475	2.545	6.749		chang4+5
罗160	2410.750	129.44	63.424	78.289	6.261	298.572	0.01	0.1	99.9	46.526	2.523	5.811		chang4+5
罗160	2410.875	121.781	63.965	65.578	5.761	301.704	0.01	0.1	99.9	43.591	2.512	5.716		chang4+5
罗160	2411.000	114.008	64.451	57.453	6.288	287.068	0.01	0.1	99.9	36.946	2.519	6.817		chang4+5
罗160	2411.125	109.965	64.873	55.346	8.026	263.978	0.01	0.1	99.9	30.294	2.546	9.143		chang4+5
罗160	2411.250	109.834	65.217	56.991	10.709	246.162	0.01	0.1	99.9	26.647	2.587	12.156		chang4+5
罗160	2411.375	112.022	65.457	60.548	13.056	239.355	0.01	0.1	99.9	26.212	2.626	13.889		chang4+5
罗160	2411.500	114.358	65.55	62.792	13.713	241.859	0.01	0.1	99.9	27.337	2.649	13.55		chang4+5
罗160	2411.625	115.563	65.473	63.639	13.287	247.435	0.01	0.1	99.9	28.097	2.657	13.044		chang4+5
罗160	2411.750	115.2	65.282	61.974	13.555	250.154	0.01	0.1	99.9	27.894	2.657	14.028		chang4+5
罗160	2411.875	113.121	65.034	58.528	15.372	247.423	0.01	0.1	99.9	27.034	2.658	16.614		chang4+5
罗160	2412.000	110.543	64.653	55.683	18.66	240.377	0.01	0.1	99.9	25.88	2.661	20.552		chang4+5
罗160	2412.125	109.987	64.105	57.025	22.822	233.112	0.01	0.1	99.9	25.013	2.664	24.921		chang4+5
罗160	2412.250	110.801	63.408	57.647	26.842	228.529	0.01	0.1	99.9	24.609	2.667	28.619		chang4+5
罗160	2412.375	108.668	62.578	52.3	30.072	225.976	0.01	0.1	99.9	23.942	2.668	31.415		chang4+5
罗160	2412.500	101.352	61.677	41.869	32.716	223.062	0.01	0.1	99.9	22.167	2.662	33.92		chang4+5
罗160	2412.625	92.004	60.719	18.47	34.662	219.191	0.01	4.008	99.9	19.581	2.652	35.349	干层	chang4+5
罗160	2412.750	85.706	59.701	16.594	34.241	216.309	0.01	4.584	99.9	17.596	2.639	33.216	干层	chang4+5
罗160	2412.875	85.876	58.597	18.252	30.431	216.257	0.012	5.11	99.9	17.143	2.627	27.855	干层	chang4+5
罗160	2413.000	92.323	57.498	22.422	25.051	218.861	0.017	5.502	99.9	18.008	2.619	22.457	干层	chang4+5
罗160	2413.125	98.948	56.47	24.967	20.574	222.115	0.02	5.743	99.9	19.187	2.614	18.832	干层	chang4+5
罗160	2413.250	99.227	55.53	23.357	17.805	224.339	0.022	5.891	99.9	19.69	2.61	16.855	干层	chang4+5
罗160	2413.375	92.636	54.713	19.2	16.211	224.982	0.026	6.101	99.9	19.417	2.605	15.616	干层	chang4+5
罗160	2413.500	86.082	54.031	17.185	15.349	223.675	0.033	6.453	99.9	18.839	2.596	15.102	干层	chang4+5
罗160	2413.625	83.479	53.512	16.245	15.396	220.792	0.045	6.89	99.9	18.236	2.586	15.668	干层	chang4+5
罗160	2413.750	80.694	53.192	14.29	16.69	217.749	0.058	7.322	91.984	17.645	2.577	17.634	干层	chang4+5
罗160	2413.875	75.547	53.122	12.052	19.215	216.014	0.071	7.665	81.152	17.126	2.57	20.677	干层	chang4+5
罗160	2414.000	69.885	53.298	10.331	22.783	215.98	0.081	7.882	72.164	16.664	2.566	24.73	干层	chang4+5
罗160	2414.125	65.348	53.718	9.124	28.188	216.111	0.08	7.861	64.224	15.832	2.568	31.386	干层	chang4+5
罗160	2414.250	62.964	54.308	8.541	38.75	214.118	0.065	7.498	55.885	14.309	2.577	45.56	干层	chang4+5
罗160	2414.375	62.83	55.002	8.247	61.533	208.799	0.044	6.852	47.252	12.393	2.593	76.305	干层	chang4+5
罗160	2414.500	63.934	55.851	15.953	112.774	200.941	0.01	0.1	99.9	10.774	2.612	146.501		chang4+5
罗160	2414.625	66.702	56.849	18.629	192.482	193.496	0.01	0.1	99.9	10.251	2.63	235.006		chang4+5
罗160	2414.750	74.452	57.921	26.92	175.428	189.971	0.01	0.1	99.9	11.338	2.642	120.33		chang4+5
罗160	2414.875	89.552	58.999	43.788	79.672	192.585	0.01	0.1	99.9	14.249	2.646	42.071		chang4+5
罗160	2415.000	108.516	60.039	66.058	30.53	201.746	0.01	0.1	99.9	18.599	2.645	19.856		chang4+5
罗160	2415.125	125.26	61.019	86.965	15.694	215.62	0.01	0.1	99.9	23.007	2.643	11.845		chang4+5
罗160	2415.250	136.272	61.997	99.9	10.069	231.937	0.01	0.1	99.9	26.155	2.642	8.427		chang4+5
罗160	2415.375	139.454	63.008	98.116	7.582	248.545	0.01	0.1	99.9	27.543	2.64	6.8		chang4+5
罗160	2415.500	134.017	63.954	82.711	6.579	261.095	0.01	0.1	99.9	27.345	2.638	6.375		chang4+5
罗160	2415.625	125.01	64.78	70.247	6.518	266.005	0.01	0.1	99.9	26.221	2.635	6.65		chang4+5
罗160	2415.750	118.742	65.522	64.78	7.033	263.598	0.01	0.1	99.9	25.017	2.633	7.388		chang4+5
罗160	2415.875	116.52	66.223	64.164	7.979	256.785	0.01	0.1	99.9	24.117	2.636	8.526		chang4+5
罗160	2416.000	116.574	66.852	64.869	9.424	249.024	0.01	0.1	99.9	23.509	2.643	10.255		chang4+5
罗160	2416.125	116.27	67.412	63.465	11.395	242.754	0.01	0.1	99.9	23.31	2.651	12.449		chang4+5
罗160	2416.250	114.962	67.919	61.556	13.6	239.256	0.01	0.1	99.9	23.646	2.654	14.665		chang4+5
罗160	2416.375	114.773	68.362	62.857	15.613	239.076	0.01	0.1	99.9	24.524	2.648	16.489		chang4+5
罗160	2416.500	115.583	68.73	63.628	16.997	242.345	0.01	0.1	99.9	25.835	2.629	17.467		chang4+5
罗160	2416.625	115.4	69.069	62.468	17.51	248.803	0.01	0.1	99.9	27.385	2.59	17.55		chang4+5
罗160	2416.750	116.507	69.41	66.304	17.223	258.941	0.01	0.1	99.9	29.324	2.519	16.921		chang4+5
罗160	2416.875	123.361	69.736	81.035	16.077	274.188	0.01	0.1	99.9	32.446	2.422	15.296		chang4+5
罗160	2417.000	133.737	70.109	97.717	13.562	293.951	0.01	0.1	99.9	37.185	2.316	11.958		chang4+5
罗160	2417.125	139.75	70.49	99.9	10.085	312.484	0.01	0.1	99.9	41.832	2.233	8.353		chang4+5
罗160	2417.250	139.237	70.791	96.28	7.088	322.73	0.01	0.1	99.9	44.095	2.197	5.918		chang4+5
罗160	2417.375	137.271	71.012	94.365	5.329	322.691	0.01	0.1	99.9	44.168	2.206	4.785		chang4+5
罗160	2417.500	135.456	71.182	90.299	4.808	315.891	0.01	0.1	99.9	43.315	2.254	4.828		chang4+5
罗160	2417.625	131.857	71.268	82.92	5.495	306.864	0.01	0.1	99.9	40.986	2.326	6.111		chang4+5
罗160	2417.750	126.213	71.225	73.286	8.005	296.514	0.01	0.1	99.9	36.714	2.405	9.756		chang4+5
罗160	2417.875	119.192	71.036	63.291	13.211	283.75	0.01	0.1	99.9	31.989	2.474	16.407		chang4+5
罗160	2418.000	113.707	70.712	58.731	19.709	270.294	0.01	0.1	99.9	28.712	2.526	22.763		chang4+5
罗160	2418.125	113.588	70.286	62.648	22.598	260.806	0.01	0.1	99.9	27.57	2.564	22.445		chang4+5
罗160	2418.250	119.222	69.798	73.238	20.156	258.245	0.01	0.1	99.9	27.66	2.591	18.04		chang4+5
罗160	2418.375	127.993	69.265	87.562	16.406	260.663	0.01	0.1	99.9	27.853	2.619	14.895		chang4+5
罗160	2418.500	135.404	68.676	96.548	14.484	262.247	0.01	0.1	99.9	27.551	2.646	14.104		chang4+5
罗160	2418.625	136.116	68.052	90.433	14.485	259.277	0.01	0.1	99.9	26.689	2.664	14.838		chang4+5
罗160	2418.750	129.789	67.394	76.859	15.836	253.052	0.01	0.1	99.9	25.635	2.675	16.76		chang4+5
罗160	2418.875	121.135	66.692	65.134	18.195	246.26	0.01	0.1	99.9	24.286	2.679	19.523		chang4+5
罗160	2419.000	113.048	65.978	55.633	21.397	239.216	0.01	0.1	99.9	22.131	2.679	23.13		chang4+5
罗160	2419.125	104.92	65.287	46.149	25.581	230.353	0.01	0.1	99.9	19.407	2.675	27.847		chang4+5
罗160	2419.250	97.046	64.665	38.884	30.785	220.027	0.01	0.1	99.9	17.47	2.672	33.502		chang4+5
罗160	2419.375	93.292	64.136	38.398	34.185	212.39	0.01	0.1	99.9	17.424	2.666	34.816		chang4+5
罗160	2419.500	98.615	63.723	49.304	30.723	215.116	0.01	0.1	99.9	19.295	2.655	26.938		chang4+5
罗160	2419.625	108.458	63.437	59.769	22.293	231.089	0.01	0.1	99.9	22.075	2.639	17.997		chang4+5
罗160	2419.750	114.25	63.301	63.269	15.709	252.928	0.01	0.1	99.9	24.111	2.621	13.593		chang4+5
罗160	2419.875	115.052	63.353	61.952	13.165	267.906	0.01	0.1	99.9	24.381	2.61	12.77		chang4+5
罗160	2420.000	112.831	63.536	57.872	13.631	265.995	0.01	0.1	99.9	23.463	2.61	14.427		chang4+5
罗160	2420.125	110.192	63.832	55.479	15.428	251.886	0.01	0.1	99.9	22.743	2.621	16.353		chang4+5
罗160	2420.250	110.007	64.218	57.262	16.217	239.168	0.01	0.1	99.9	22.656	2.637	16.091		chang4+5
罗160	2420.375	113.088	64.669	62.857	14.981	235.118	0.01	0.1	99.9	22.601	2.653	13.953		chang4+5
罗160	2420.500	116.384	65.145	65.623	12.981	237.315	0.01	0.1	99.9	22.009	2.661	12.082		chang4+5
罗160	2420.625	115.462	65.614	60.83	11.678	239.125	0.01	0.1	99.9	21.206	2.66	11.304		chang4+5
罗160	2420.750	111.79	66.039	56.471	11.159	238.956	0.01	0.1	99.9	20.992	2.652	11.026		chang4+5
罗160	2420.875	111.635	66.378	60.126	10.621	240.793	0.01	0.1	99.9	21.657	2.643	10.247		chang4+5
罗160	2421.000	114.566	66.627	63.705	9.696	247.314	0.01	0.1	99.9	22.813	2.635	9.187		chang4+5
罗160	2421.125	116.414	66.808	64.898	8.885	254.99	0.01	0.1	99.9	23.737	2.628	8.607		chang4+5
罗160	2421.250	118.385	66.937	68.782	8.687	258.517	0.01	0.1	99.9	24.215	2.627	8.76		chang4+5
罗160	2421.375	122.296	67.066	75.479	9.079	257.006	0.01	0.1	99.9	24.633	2.631	9.374		chang4+5
罗160	2421.500	123.819	67.165	73.322	9.708	253.351	0.01	0.1	99.9	25.339	2.64	10.016		chang4+5
罗160	2421.625	121.411	67.16	68.866	10.223	250.434	0.01	0.1	99.9	26.028	2.652	10.413		chang4+5
罗160	2421.750	119.144	67.049	67.028	10.566	248.977	0.01	0.1	99.9	26.116	2.663	10.707		chang4+5
罗160	2421.875	118.407	66.872	66.833	11.041	248.358	0.01	0.1	99.9	25.302	2.671	11.35		chang4+5
罗160	2422.000	116.149	66.665	61.418	12.171	246.966	0.01	0.1	99.9	23.595	2.675	12.93		chang4+5
罗160	2422.125	109.727	66.418	51.393	14.457	242.984	0.01	0.1	99.9	21.503	2.673	15.868		chang4+5
罗160	2422.250	100.301	66.1	40.611	18.293	235.84	0.01	0.1	99.9	19.811	2.667	20.535		chang4+5
罗160	2422.375	91.921	65.65	34.445	23.203	226.761	0.01	0.1	99.9	18.775	2.66	25.671		chang4+5
罗160	2422.500	87.61	65.144	32.506	27.468	218.581	0.01	0.1	99.9	18.103	2.655	29.13		chang4+5
罗160	2422.625	84.562	64.69	29.256	29.574	213.422	0.01	0.1	99.9	17.65	2.651	29.984		chang4+5
罗160	2422.750	82.879	64.325	29.509	29.41	211.301	0.01	0.1	99.9	17.414	2.645	28.88		chang4+5
罗160	2422.875	86.355	64.051	35.057	27.712	211.474	0.01	0.1	99.9	17.308	2.638	26.632		chang4+5
罗160	2423.000	93.409	63.846	42.327	24.795	214.082	0.01	0.1	99.9	17.388	2.631	23.096		chang4+5
罗160	2423.125	100.883	63.705	49.994	21.119	219.344	0.01	0.1	99.9	18.122	2.623	19.291		chang4+5
罗160	2423.250	106.627	63.652	54.855	17.896	225.912	0.01	0.1	99.9	19.684	2.614	16.606		chang4+5
罗160	2423.375	106.229	63.708	49.508	15.925	231.086	0.01	0.1	99.9	21.544	2.606	15.295		chang4+5
罗160	2423.500	99.703	63.852	41.028	15.024	232.144	0.01	0.1	99.9	22.799	2.602	14.774		chang4+5
罗160	2423.625	93.613	64.077	37.056	14.548	229.342	0.01	0.1	99.9	22.86	2.603	14.34		chang4+5
罗160	2423.750	91.473	64.379	36.803	14.135	225.343	0.01	0.1	99.9	22.188	2.611	13.946		chang4+5
罗160	2423.875	92.405	64.761	38.722	13.923	222.122	0.01	0.1	99.9	21.491	2.618	13.902		chang4+5
罗160	2424.000	93.414	65.212	38.771	14.075	220.149	0.01	0.1	99.9	20.966	2.619	14.235		chang4+5
罗160	2424.125	91.411	65.73	35.15	14.414	218.876	0.01	0.1	99.9	20.518	2.615	14.58		chang4+5
罗160	2424.250	87.203	66.31	31.208	14.601	218.158	0.01	0.1	99.9	20.117	2.606	14.62		chang4+5
罗160	2424.375	85.147	66.945	31.375	14.548	218.786	0.01	0.1	99.9	19.845	2.595	14.482		chang4+5
罗160	2424.500	87.889	67.608	35.878	14.49	221.769	0.01	0.1	99.9	19.779	2.586	14.498		chang4+5
罗160	2424.625	94.587	68.272	43.771	14.605	226.571	0.01	0.1	99.9	20.058	2.578	14.703		chang4+5
罗160	2424.750	102.204	68.901	51.346	14.822	231.088	0.01	0.1	99.9	20.715	2.575	14.931		chang4+5
罗160	2424.875	108.346	69.438	57.432	14.959	233.406	0.01	0.1	99.9	21.519	2.576	14.984		chang4+5
罗160	2425.000	111.554	69.86	59.018	14.86	232.853	0.01	0.1	99.9	22.104	2.582	14.745		chang4+5
罗160	2425.125	110.661	70.226	55.513	14.53	230.578	0.01	0.1	99.9	22.231	2.593	14.332		chang4+5
罗160	2425.250	108.213	70.556	53.195	14.083	228.431	0.01	0.1	99.9	22.091	2.606	13.852		chang4+5
罗160	2425.375	108.388	70.796	55.733	13.368	228.272	0.01	0.1	99.9	22.012	2.613	12.92		chang4+5
罗160	2425.500	112.415	70.954	62.727	11.996	232.448	0.01	0.1	99.9	22.256	2.614	11.142		chang4+5
罗160	2425.625	118.911	71.003	72.319	10.154	240.517	0.01	0.1	99.9	22.968	2.612	9.241		chang4+5
罗160	2425.750	124.615	70.882	78.507	8.701	248.054	0.01	0.1	99.9	23.791	2.608	8.202		chang4+5
罗160	2425.875	127.094	70.578	79.671	8.206	250.449	0.01	0.1	99.9	24.158	2.608	8.209		chang4+5
罗160	2426.000	125.39	70.137	73.851	8.687	246.385	0.01	0.1	99.9	23.913	2.611	9.128		chang4+5
罗160	2426.125	118.118	69.493	60.231	9.828	239.202	0.01	0.1	99.9	23.237	2.614	10.475		chang4+5
罗160	2426.250	105.488	68.62	43.632	11.35	232.428	0.01	0.1	99.9	22.262	2.611	12.159		chang4+5
罗160	2426.375	91.873	67.558	18.024	13.569	226.149	0.025	6.031	99.9	20.849	2.608	14.873		chang4+5
罗160	2426.500	83.026	66.332	14.861	18.167	218.318	0.026	6.114	99.9	18.763	2.607	21.213	干层	chang4+5
罗160	2426.625	79.326	64.994	12.971	29.251	208.068	0.023	5.924	92.432	15.937	2.613	36.685	干层	chang4+5
罗160	2426.750	79.057	63.65	12.493	61.121	197.229	0.015	5.381	67.359	12.857	2.626	83.72	干层	chang4+5
罗160	2426.875	80.454	62.34	12.396	141.516	188.629	0.01	4.652	51.062	10.272	2.642	194.967	干层	chang4+5
罗160	2427.000	80.976	61.053	12.272	237.781	184.63	0.01	3.982	50.013	8.683	2.656	277.376	干层	chang4+5
罗160	2427.125	80.986	59.762	12.662	226.677	185.271	0.01	3.664	67.517	8.249	2.66	179.79	干层	chang4+5
罗160	2427.250	82.862	58.455	14.373	131.303	189.416	0.01	4.06	87.845	8.76	2.649	86.461	干层	chang4+5
罗160	2427.375	87.122	57.138	17.121	65.594	196.789	0.012	5.087	95.829	10.093	2.623	46.296	干层	chang4+5
罗160	2427.500	92.545	55.858	20.601	38.289	206.997	0.036	6.566	90.9	12.31	2.589	30.884	干层	chang4+5
罗160	2427.625	97.447	54.71	23.461	27.256	217.655	0.095	8.175	82.986	15.194	2.553	23.902	油层	chang4+5
罗160	2427.750	102.173	53.709	26.532	22.535	225.44	0.189	9.572	75.128	17.932	2.52	21.271	油层	chang4+5
罗160	2427.875	108.333	52.743	29.983	20.893	228.793	0.381	11.216	65.24	19.726	2.489	20.544	油层	chang4+5
罗160	2428.000	114.527	51.802	32.719	20.377	228.447	0.408	11.396	64.718	20.453	2.486	20.223	油层	chang4+5
罗160	2428.125	118.165	50.944	33.587	19.874	226.617	0.373	11.167	67.168	20.568	2.493	19.551	油层	chang4+5
罗160	2428.250	118.837	50.198	33.211	19.447	225.096	0.313	10.725	70.296	20.705	2.503	19.352	油层	chang4+5
罗160	2428.375	117.308	49.568	31.961	20.243	224.734	0.262	10.3	70.15	21.245	2.511	21.068	油层	chang4+5
罗160	2428.500	112.255	49.012	28.364	23.922	226.303	0.242	10.12	63.593	22.084	2.514	26.561	油层	chang4+5
罗160	2428.625	103.202	48.446	23.614	32.53	229.556	0.263	10.311	52.144	22.399	2.508	38.05	油层	chang4+5
罗160	2428.750	91.99	47.823	18.637	48.286	232.711	0.312	10.72	40.71	21.57	2.499	57.752	油层	chang4+5
罗160	2428.875	82.654	47.262	15.715	68.822	233.704	0.372	11.16	33.422	19.912	2.49	79.06	油层	chang4+5
罗160	2429.000	80.962	46.763	15.474	79.566	231.908	0.417	11.45	32.38	18.374	2.484	80.034	油层	chang4+5
罗160	2429.125	88.146	46.319	19.816	70.124	229.491	0.424	11.498	36.944	17.836	2.483	60.96	油层	chang4+5
罗160	2429.250	100.159	45.947	26.407	49.824	229.331	0.419	11.464	46.017	18.303	2.484	39.526	油层	chang4+5
罗160	2429.375	112.062	45.647	33.227	32.23	232.264	0.419	11.467	57.298	19.434	2.483	25.483	油层	chang4+5
罗160	2429.500	115.129	45.407	31.557	21.847	236.868	0.437	11.575	66.645	21.009	2.48	18.485	油层	chang4+5
罗160	2429.625	104.894	45.207	23.376	17.142	240.857	0.477	11.805	70.461	22.64	2.475	15.9	油层	chang4+5
罗160	2429.750	89.443	45.063	16.691	16.379	242.911	0.529	12.088	66.894	23.631	2.469	16.822	油层	chang4+5
罗160	2429.875	79.405	45.012	14.391	18.452	242.92	0.576	12.325	60.236	23.534	2.464	19.958	油层	chang4+5
罗160	2430.000	82.986	45.093	19.021	21.249	241.366	0.601	12.444	56.26	22.565	2.462	22.443	油层	chang4+5
罗160	2430.125	97.722	45.256	27.197	21.962	239.281	0.594	12.409	57.62	21.522	2.463	21.516	油层	chang4+5
罗160	2430.250	110.051	45.43	31.356	20.803	237.56	0.554	12.217	60.487	21.194	2.468	20.144	油层	chang4+5
罗160	2430.375	110.396	45.598	27.504	21.207	235.896	0.484	11.849	59.423	21.735	2.481	22.19	油层	chang4+5
罗160	2430.500	98.059	45.736	18.533	27.389	232.562	0.28	10.457	55.898	22.388	2.511	32.196	油层	chang4+5
罗160	2430.625	81.71	45.832	11.97	45.643	226.338	0.185	9.521	45.71	21.67	2.532	58.079	油层	chang4+5
罗160	2430.750	70.159	45.885	8.505	90.353	217.926	0.114	8.529	35.469	19.15	2.555	120.199	油层	chang4+5
罗160	2430.875	64.296	45.846	12.25	180.691	209.013	0.01	0.1	99.9	15.76	2.578	236.635		chang4+5
罗160	2431.000	61.598	45.659	11.075	314.928	201.334	0.01	0.1	99.9	12.591	2.598	387.334		chang4+5
罗160	2431.125	59.131	45.348	9.261	424.826	196.062	0.01	0.1	99.9	10.334	2.611	459.499		chang4+5
罗160	2431.250	58.566	44.998	10.274	406.966	194.33	0.01	0.1	99.9	9.156	2.614	358.384		chang4+5
罗160	2431.375	64.264	44.628	16.343	300.745	197.378	0.01	0.1	99.9	9.125	2.605	247.441		chang4+5
罗160	2431.500	77.239	44.249	15.067	181.58	205.399	0.042	6.814	44.307	10.368	2.585	120.671	油层	chang4+5
罗160	2431.625	91.318	43.883	21.273	79.775	215.87	0.082	7.919	64.658	12.94	2.56	41.953	油层	chang4+5
罗160	2431.750	98.762	43.53	23.617	31.449	225.053	0.147	9.041	78.686	16.387	2.536	21.735	油层	chang4+5
罗160	2431.875	100.036	43.231	23.68	19.989	230.686	0.22	9.899	78.166	19.785	2.518	18.374	油层	chang4+5
罗160	2432.000	99.016	43.022	22.823	19.722	232.331	0.269	10.366	69.875	22.093	2.508	20.968	油层	chang4+5
罗160	2432.125	97.02	42.943	21.465	23.23	231.733	0.302	10.644	61.921	22.719	2.502	25.322	油层	chang4+5
罗160	2432.250	94.46	42.965	20.185	27.829	231.148	0.32	10.784	56.013	22.188	2.499	30.148	油层	chang4+5
罗160	2432.375	92.864	43.042	19.985	31.279	231.371	0.321	10.788	54.073	21.362	2.5	32.325	油层	chang4+5
罗160	2432.500	94.836	43.158	22.064	29.791	231.841	0.311	10.71	59.108	20.704	2.501	27.448	油层	chang4+5
罗160	2432.625	99.136	43.303	24.15	23.648	231.999	0.302	10.646	69.432	20.584	2.503	20.134	油层	chang4+5
罗160	2432.750	100.865	43.467	23.945	18.219	232.349	0.303	10.647	76.808	21.187	2.502	16.447	油层	chang4+5
罗160	2432.875	96.825	43.59	20.671	16.411	233.525	0.323	10.802	75.868	22.238	2.497	16.377	油层	chang4+5
罗160	2433.000	87.505	43.638	15.942	18.523	235.112	0.379	11.207	65.353	23.078	2.488	20.507	油层	chang4+5
罗160	2433.125	76.958	43.601	12.176	25.859	236.14	0.458	11.7	51.072	22.987	2.477	30.809	油层	chang4+5
罗160	2433.250	67.92	43.434	9.295	42.136	236.182	0.521	12.044	37.965	21.873	2.471	52.611	油层	chang4+5
罗160	2433.375	60.991	43.147	7.398	72.391	235.145	0.511	11.994	29.037	20.112	2.475	90.683	油层	chang4+5
罗160	2433.500	56.791	42.834	6.329	127.708	232.201	0.395	11.312	23.039	18.125	2.492	161.949	油层	chang4+5
罗160	2433.625	54.953	42.518	5.646	240.303	226.448	0.243	10.125	18.522	16.194	2.521	312.766	油层	chang4+5
罗160	2433.750	54.215	42.227	4.98	426.15	218.176	0.117	8.579	16.776	14.357	2.557	531.009	油层	chang4+5
罗160	2433.875	55.14	42.018	8.415	533.394	209.183	0.01	0.1	99.9	12.696	2.593	535.6		chang4+5
罗160	2434.000	58.016	41.912	10.445	448.923	202.526	0.01	0.1	99.9	11.527	2.618	368.764		chang4+5
罗160	2434.125	60.043	41.889	10.892	296.735	199.887	0.01	0.1	99.9	11.418	2.623	230.121		chang4+5
罗160	2434.250	59.979	41.991	10.403	188.725	200.764	0.01	0.1	99.9	12.567	2.608	150.44		chang4+5
罗160	2434.375	60.648	42.253	6.761	127.187	204.423	0.051	7.107	45.394	14.508	2.576	105.681		chang4+5
罗160	2434.500	64.384	42.601	8.759	92.342	210.569	0.132	8.817	42.057	16.34	2.538	80.005	油层	chang4+5
罗160	2434.625	69.675	43.008	10.945	68.642	218.019	0.276	10.425	41.727	17.338	2.502	58.133	油层	chang4+5
罗160	2434.750	73.63	43.449	12.252	49.66	224.527	0.45	11.651	44.015	17.606	2.476	41.825	油层	chang4+5
罗160	2434.875	75.055	43.897	12.484	38.293	228.62	0.592	12.403	45.183	17.606	2.461	35.027	油层	chang4+5
罗160	2435.000	74.414	44.326	12.005	35.858	230.35	0.66	12.714	43.105	17.636	2.455	36.627	油层	chang4+5
罗160	2435.125	72.905	44.715	11.431	39.835	230.715	0.686	12.822	39.537	17.801	2.453	42.803	油层	chang4+5
罗160	2435.250	71.251	45.043	10.772	45.321	230.329	0.688	12.834	37.438	17.995	2.453	47.651	油层	chang4+5
罗160	2435.375	69.323	45.284	9.956	45.68	229.377	0.686	12.825	39.051	18.105	2.453	43.857	油层	chang4+5
罗160	2435.500	67.727	45.436	9.537	40.626	228.501	0.689	12.836	42.119	18.148	2.453	37.637	油层	chang4+5
罗160	2435.625	67.05	45.49	9.459	37.126	228.265	0.687	12.829	42.703	18.123	2.453	36.654	油层	chang4+5
罗160	2435.750	67.188	45.441	9.645	39.051	228.347	0.666	12.738	40.53	17.977	2.456	41.269	油层	chang4+5
罗160	2435.875	68.348	45.279	10.168	43.731	227.919	0.623	12.546	38.976	17.751	2.461	46.007	油层	chang4+5
罗160	2436.000	70.242	45.03	10.737	46.54	226.617	0.555	12.218	39.581	17.594	2.468	47.032	油层	chang4+5
罗160	2436.125	71.851	44.705	11.083	46.86	225.112	0.484	11.844	40.978	17.562	2.477	46.7	油层	chang4+5
罗160	2436.250	71.018	44.324	10.179	48.394	224.298	0.425	11.504	40.788	17.56	2.484	49.96	油层	chang4+5
罗160	2436.375	68.374	43.907	9.417	55.241	224.36	0.384	11.241	38.05	17.457	2.49	60.124	油层	chang4+5
罗160	2436.500	67.613	43.486	9.759	70.067	224.608	0.34	10.936	34.064	17.05	2.498	79.262	油层	chang4+5
罗160	2436.625	67.427	43.084	9.287	90.854	223.752	0.279	10.449	31.495	16.039	2.51	101.574	油层	chang4+5
罗160	2436.750	65.012	42.725	7.891	113.432	220.65	0.207	9.771	30.432	14.469	2.526	124.399	油层	chang4+5
罗160	2436.875	62.928	42.435	7.211	140.283	215.081	0.148	9.055	29.422	12.782	2.541	154.972	油层	chang4+5
罗160	2437.000	62.147	42.221	6.502	166.55	208.472	0.116	8.565	29.084	11.551	2.55	177.257	油层	chang4+5
罗160	2437.125	61.577	42.093	6.165	153.585	203.659	0.112	8.488	34.051	11.394	2.55	131.693	油层	chang4+5
罗160	2437.250	63.874	42.058	7.65	101.877	203.068	0.133	8.83	43.577	12.437	2.541	74.302	油层	chang4+5
罗160	2437.375	69.321	42.129	10.014	60.761	207.039	0.178	9.439	50.591	14.232	2.528	48.238	油层	chang4+5
罗160	2437.500	72.849	42.294	10.927	42.548	213.367	0.235	10.048	54.057	16.025	2.514	37.285	油层	chang4+5
罗160	2437.625	73.684	42.555	11.446	33.378	218.718	0.283	10.483	57.992	17.112	2.505	29.765	油层	chang4+5
罗160	2437.750	73.58	42.916	11.277	26.888	221.295	0.309	10.697	62.989	17.543	2.501	24.229	油层	chang4+5
罗160	2437.875	72.203	43.395	10.553	22.976	221.671	0.321	10.788	65.818	17.811	2.499	21.817	油层	chang4+5
罗160	2438.000	70.411	43.986	10.082	22.841	221.935	0.331	10.867	62.576	18.167	2.497	23.788	油层	chang4+5
罗160	2438.125	69.388	44.697	10.156	27.443	223.772	0.351	11.009	54.266	18.389	2.493	30.822	油层	chang4+5
罗160	2438.250	68.929	45.542	10.313	38.157	227.017	0.387	11.262	43.929	18.233	2.487	44.94	油层	chang4+5
罗160	2438.375	68.721	46.544	10.521	55.659	230.25	0.448	11.64	35.189	17.862	2.478	65.572	油层	chang4+5
罗160	2438.500	67.964	47.688	10.038	78.335	231.913	0.512	11.999	29.114	17.605	2.471	90.139	油层	chang4+5
罗160	2438.625	66.492	48.972	9.424	103.639	231.59	0.547	12.18	25.27	17.574	2.468	116.124	油层	chang4+5
罗160	2438.750	66.072	50.391	9.411	126.68	229.813	0.526	12.074	23.516	17.609	2.472	136.442	油层	chang4+5
