井名	深度	GR	SP	SH	RT	AC	PERM	POR	SW	CNL	DEN	RT.1	解释结论	层位
地199-48	2312.875	109.942	7.396	56.454	10.875	261.899	0.01	0.1	99.9	23.916	2.626	10.731		chang4+5
地199-48	2313.000	115.892	7.186	64.925	11.939	261.25	0.01	0.1	99.9	23.169	2.628	11.784		chang4+5
地199-48	2313.125	117.331	6.963	66.057	13.071	258.64	0.01	0.1	99.9	22.176	2.625	12.916		chang4+5
地199-48	2313.250	109.936	6.71	54.737	14.2	253.651	0.01	0.1	99.9	20.283	2.624	14.056		chang4+5
地199-48	2313.375	101.178	6.405	45.861	15.187	247.191	0.01	0.1	99.9	18.057	2.634	15.106		chang4+5
地199-48	2313.500	98.959	6.017	44.067	15.692	240.446	0.01	0.1	99.9	16.104	2.645	15.698		chang4+5
地199-48	2313.625	99.389	5.525	44.694	15.581	235.13	0.01	0.1	99.9	14.774	2.655	15.66		chang4+5
地199-48	2313.750	103.087	4.932	49.042	14.996	231.921	0.01	0.1	99.9	14.77	2.658	15.082		chang4+5
地199-48	2313.875	112.484	4.257	61.129	14.404	231.308	0.01	0.1	99.9	15.965	2.657	14.455		chang4+5
地199-48	2314.000	118.731	3.541	68.387	14.066	233.154	0.01	0.1	99.9	17.54	2.649	14.084		chang4+5
地199-48	2314.125	115.292	2.823	62.02	13.966	236.194	0.01	0.1	99.9	19.06	2.635	13.952		chang4+5
地199-48	2314.250	107.697	2.11	52.841	14.116	239.58	0.01	0.1	99.9	19.939	2.618	14.056		chang4+5
地199-48	2314.375	99.021	1.389	24.524	14.585	242.267	2.929	13.51	66.192	20.006	2.599	14.494		chang4+5
地199-48	2314.500	89.105	0.662	19.921	15.246	243.022	3.315	13.686	64.018	19.594	2.586	15.16		chang4+5
地199-48	2314.625	78.217	-0.05	15.502	15.873	241.544	3.22	13.53	63.341	18.04	2.584	15.788		chang4+5
地199-48	2314.750	70.746	-0.724	12.755	16.482	238.691	2.816	13.152	63.644	16.4	2.596	16.404		chang4+5
地199-48	2314.875	71.502	-1.34	12.951	17.044	235.484	2.356	12.701	64.433	16.046	2.602	16.977		chang4+5
地199-48	2315.000	76.206	-1.875	14.698	17.535	232.691	1.985	12.29	65.299	16.349	2.594	17.472		chang4+5
地199-48	2315.125	78.99	-2.314	15.139	17.989	230.768	1.757	11.995	65.791	16.918	2.586	17.932		chang4+5
地199-48	2315.250	76.399	-2.637	14.009	18.41	229.922	1.658	11.837	65.774	17.65	2.577	18.348		chang4+5
地199-48	2315.375	75.123	-2.843	13.547	18.888	230.333	1.729	11.87	64.819	18.189	2.569	18.805		chang4+5
地199-48	2315.500	77.633	-2.98	14.87	19.521	231.343	1.921	12.014	63.146	17.813	2.562	19.416		chang4+5
地199-48	2315.625	79.236	-3.12	15.513	20.246	232.15	2.125	12.137	61.397	16.757	2.56	20.187		chang4+5
地199-48	2315.750	78.52	-3.308	14.893	20.525	232.729	2.245	12.205	60.471	15.976	2.555	20.613		chang4+5
地199-48	2315.875	81.583	-3.53	16.46	19.737	233.818	2.309	12.326	60.93	16.014	2.547	19.97		chang4+5
地199-48	2316.000	95.592	-3.737	23.235	17.977	235.923	2.397	12.584	62.596	17.036	2.542	18.269		chang4+5
地199-48	2316.125	115.371	-3.909	34.312	15.869	238.935	2.568	12.99	64.86	19.444	2.544	16.129		chang4+5
地199-48	2316.250	127.367	-4.055	42.217	14.08	242.148	2.788	13.441	67.093	21.938	2.544	14.229		chang4+5
地199-48	2316.375	123.571	-4.173	39.071	13.085	244.934	3.099	13.857	68.048	22.874	2.55	13.14		chang4+5
地199-48	2316.500	107.984	-4.248	30.594	12.727	246.641	3.383	14.13	67.987	22.322	2.562	12.736		chang4+5
地199-48	2316.625	98.695	-4.285	24.73	12.652	247.063	3.511	14.229	67.766	21.817	2.564	12.67		chang4+5
地199-48	2316.750	85.386	-4.322	18.995	12.526	246.037	3.347	14.141	68.467	20.271	2.557	12.542		chang4+5
地199-48	2316.875	81.189	-4.402	17.191	12.411	243.39	2.866	13.806	70.193	19.057	2.543	12.426		chang4+5
地199-48	2317.000	81.306	-4.521	16.897	12.31	239.981	2.296	13.331	72.61	18.247	2.545	12.32		chang4+5
地199-48	2317.125	81.767	-4.604	16.835	12.237	236.91	1.849	12.877	74.977	17.989	2.562	12.249		chang4+5
地199-48	2317.250	82.845	-4.565	17.043	12.127	234.932	1.578	12.562	76.84	18.225	2.567	12.161		chang4+5
地199-48	2317.375	86.508	-4.356	18.251	11.866	234.281	1.458	12.441	78.265	18.458	2.569	11.914		chang4+5
地199-48	2317.500	91.446	-3.994	20.696	11.535	234.479	1.429	12.462	79.338	18.63	2.579	11.562		chang4+5
地199-48	2317.625	95.002	-3.539	22.312	11.39	234.869	1.441	12.513	79.733	18.838	2.59	11.369		chang4+5
地199-48	2317.750	94.034	-3.027	21.829	11.568	235.323	1.508	12.578	78.84	19.028	2.582	11.527		chang4+5
地199-48	2317.875	88.463	-2.495	19.361	11.835	235.706	1.588	12.633	77.553	18.499	2.56	11.825		chang4+5
地199-48	2318.000	85.303	-1.991	17.802	11.862	236.095	1.633	12.678	77.085	17.593	2.547	11.898		chang4+5
地199-48	2318.125	87.611	-1.553	19.084	11.558	236.902	1.663	12.763	77.52	17.338	2.549	11.632		chang4+5
地199-48	2318.250	94.955	-1.176	22.524	10.998	238.535	1.747	12.967	78.327	18.26	2.56	11.092		chang4+5
地199-48	2318.375	108.181	-0.809	29.474	10.342	240.838	1.885	13.27	79.334	19.571	2.563	10.4		chang4+5
地199-48	2318.500	119.803	-0.399	36.966	10.002	243.516	2.141	13.643	79.117	20.539	2.557	9.979		chang4+5
地199-48	2318.625	119.868	0.061	36.805	10.228	245.93	2.549	14.0	76.755	21.19	2.557	10.15		chang4+5
地199-48	2318.750	110.061	0.534	55.216	10.812	247.395	0.01	0.1	99.9	21.237	2.577	10.72		chang4+5
地199-48	2318.875	104.393	0.978	50.058	11.508	247.328	0.01	0.1	99.9	20.261	2.605	11.395		chang4+5
地199-48	2319.000	101.058	1.365	46.664	12.381	245.369	0.01	0.1	99.9	18.675	2.609	12.22		chang4+5
地199-48	2319.125	94.198	1.681	39.1	13.576	241.507	0.01	0.1	99.9	16.862	2.604	13.394		chang4+5
地199-48	2319.250	86.936	1.924	32.419	14.844	236.322	0.01	0.1	99.9	15.218	2.606	14.722		chang4+5
地199-48	2319.375	87.359	2.11	32.981	15.62	230.987	0.01	0.1	99.9	14.191	2.617	15.618		chang4+5
地199-48	2319.500	94.032	2.278	39.458	15.576	226.735	0.01	0.1	99.9	13.764	2.628	15.634		chang4+5
地199-48	2319.625	101.807	2.469	47.361	15.163	224.558	0.01	0.1	99.9	13.983	2.636	15.212		chang4+5
地199-48	2319.750	108.16	2.7	54.513	14.837	224.196	0.01	0.1	99.9	15.294	2.639	14.854		chang4+5
地199-48	2319.875	112.459	2.964	59.831	14.742	225.177	0.01	0.1	99.9	16.803	2.644	14.729		chang4+5
地199-48	2320.000	111.754	3.238	58.661	14.871	226.857	0.01	0.1	99.9	17.737	2.647	14.823		chang4+5
地199-48	2320.125	107.222	3.498	52.354	15.219	228.682	0.01	0.1	99.9	18.114	2.647	15.17		chang4+5
地199-48	2320.250	105.376	3.734	51.019	15.544	230.118	0.01	0.1	99.9	18.014	2.642	15.528		chang4+5
地199-48	2320.375	105.001	3.945	50.864	15.647	230.696	0.01	0.1	99.9	17.486	2.636	15.646		chang4+5
地199-48	2320.500	104.066	4.134	49.649	15.687	230.356	0.01	0.1	99.9	16.856	2.634	15.656		chang4+5
地199-48	2320.625	101.254	4.3	46.404	15.967	229.258	0.01	0.1	99.9	16.363	2.632	15.882		chang4+5
地199-48	2320.750	98.855	4.449	44.032	16.634	227.196	0.01	0.1	99.9	15.955	2.626	16.504		chang4+5
地199-48	2320.875	98.497	4.6	43.831	17.575	223.86	0.01	0.1	99.9	15.426	2.621	17.45		chang4+5
地199-48	2321.000	97.789	4.768	42.916	18.465	222.166	0.01	0.1	99.9	14.73	2.622	18.367		chang4+5
地199-48	2321.125	94.675	4.952	39.835	19.137	220.738	0.01	0.1	99.9	14.28	2.632	19.081		chang4+5
地199-48	2321.250	92.838	5.141	37.724	19.506	219.427	0.01	0.1	99.9	14.115	2.639	19.492		chang4+5
地199-48	2321.375	95.49	5.332	40.916	19.585	218.092	0.01	0.1	99.9	13.928	2.647	19.594		chang4+5
地199-48	2321.500	97.464	5.534	43.024	19.549	216.933	0.01	0.1	99.9	13.422	2.652	19.531		chang4+5
地199-48	2321.625	95.778	5.75	41.071	19.678	216.155	0.01	0.1	99.9	12.878	2.651	19.66		chang4+5
地199-48	2321.750	91.187	5.972	36.529	19.729	215.887	0.01	0.1	99.9	12.742	2.648	19.79		chang4+5
地199-48	2321.875	89.517	6.189	34.603	19.202	216.508	0.01	0.1	99.9	12.422	2.648	19.347		chang4+5
地199-48	2322.000	93.256	6.401	38.181	18.112	218.137	0.01	0.1	99.9	12.416	2.652	18.287		chang4+5
地199-48	2322.125	103.885	6.615	49.619	16.835	220.598	0.01	0.1	99.9	13.551	2.652	17.006		chang4+5
地199-48	2322.250	120.014	6.843	70.181	15.594	223.863	0.01	0.1	99.9	15.501	2.646	15.753		chang4+5
地199-48	2322.375	131.76	7.082	86.953	14.462	227.671	0.01	0.1	99.9	17.251	2.641	14.589		chang4+5
地199-48	2322.500	134.485	7.312	90.676	13.59	231.672	0.01	0.1	99.9	18.426	2.645	13.663		chang4+5
地199-48	2322.625	132.943	7.508	88.34	13.096	235.417	0.01	0.1	99.9	19.455	2.651	13.131		chang4+5
地199-48	2322.750	130.1	7.664	83.64	12.877	238.306	0.01	0.1	99.9	20.102	2.652	12.877		chang4+5
地199-48	2322.875	126.574	7.792	78.24	12.922	239.975	0.01	0.1	99.9	20.107	2.646	12.874		chang4+5
地199-48	2323.000	123.145	7.893	73.511	13.333	240.105	0.01	0.1	99.9	20.04	2.641	13.227		chang4+5
地199-48	2323.125	118.445	7.959	66.91	14.164	238.593	0.01	0.1	99.9	19.689	2.642	13.997		chang4+5
地199-48	2323.250	110.044	7.992	56.39	15.405	235.587	0.01	0.1	99.9	18.504	2.645	15.217		chang4+5
地199-48	2323.375	99.969	8.011	44.991	16.729	231.825	0.01	0.1	99.9	16.55	2.645	16.591		chang4+5
地199-48	2323.500	93.317	8.035	38.249	17.623	228.181	0.01	0.1	99.9	14.259	2.643	17.601		chang4+5
地199-48	2323.625	94.914	8.066	39.847	17.697	225.211	0.01	0.1	99.9	13.154	2.644	17.762		chang4+5
地199-48	2323.750	102.502	8.086	48.19	17.203	223.132	0.01	0.1	99.9	13.404	2.649	17.283		chang4+5
地199-48	2323.875	110.625	8.081	57.508	16.641	222.067	0.01	0.1	99.9	14.854	2.651	16.698		chang4+5
地199-48	2324.000	112.854	8.059	60.192	16.224	222.421	0.01	0.1	99.9	16.421	2.65	16.285		chang4+5
地199-48	2324.125	111.382	8.039	57.735	15.742	224.25	0.01	0.1	99.9	16.59	2.649	15.843		chang4+5
地199-48	2324.250	111.083	8.026	57.876	14.971	227.005	0.01	0.1	99.9	16.209	2.646	15.109		chang4+5
地199-48	2324.375	117.48	8.012	65.617	13.986	229.927	0.01	0.1	99.9	16.228	2.647	14.098		chang4+5
地199-48	2324.500	123.64	7.991	74.761	13.218	232.262	0.01	0.1	99.9	16.877	2.655	13.278		chang4+5
地199-48	2324.625	125.74	7.977	77.278	12.823	233.832	0.01	0.1	99.9	18.455	2.662	12.845		chang4+5
地199-48	2324.750	125.685	7.989	76.983	12.673	234.919	0.01	0.1	99.9	19.747	2.665	12.684		chang4+5
地199-48	2324.875	124.389	8.027	74.917	12.602	235.554	0.01	0.1	99.9	19.793	2.661	12.603		chang4+5
地199-48	2325.000	122.205	8.067	72.286	12.598	235.634	0.01	0.1	99.9	19.179	2.658	12.594		chang4+5
地199-48	2325.125	118.738	8.078	67.208	12.62	235.35	0.01	0.1	99.9	18.632	2.653	12.624		chang4+5
地199-48	2325.250	114.512	8.054	61.731	12.572	235.097	0.01	0.1	99.9	17.996	2.653	12.593		chang4+5
地199-48	2325.375	112.173	8.015	58.332	12.412	235.457	0.01	0.1	99.9	17.725	2.657	12.438		chang4+5
地199-48	2325.500	115.408	7.979	62.913	12.243	236.511	0.01	0.1	99.9	17.985	2.66	12.248		chang4+5
地199-48	2325.625	121.295	7.953	71.536	12.241	237.605	0.01	0.1	99.9	18.455	2.659	12.208		chang4+5
地199-48	2325.750	124.418	7.94	75.937	12.52	238.061	0.01	0.1	99.9	19.92	2.652	12.447		chang4+5
地199-48	2325.875	120.604	7.949	69.629	13.101	237.274	0.01	0.1	99.9	17.491	2.653	12.982		chang4+5
地199-48	2326.000	113.099	7.988	59.824	14.012	235.2	0.01	0.1	99.9	15.711	2.655	13.851		chang4+5
地199-48	2326.125	109.306	8.052	55.298	15.181	232.118	0.01	0.1	99.9	14.137	2.656	15.035		chang4+5
地199-48	2326.250	108.319	8.122	54.392	16.165	228.618	0.01	0.1	99.9	13.631	2.659	16.103		chang4+5
地199-48	2326.375	106.663	8.176	52.3	16.503	225.634	0.01	0.1	99.9	14.211	2.664	16.556		chang4+5
地199-48	2326.500	103.131	8.211	48.205	16.049	224.177	0.01	0.1	99.9	15.281	2.666	16.171		chang4+5
地199-48	2326.625	104.231	8.235	49.241	15.12	224.261	0.01	0.1	99.9	16.106	2.668	15.281		chang4+5
地199-48	2326.750	109.221	8.256	55.719	13.939	226.027	0.01	0.1	99.9	17.213	2.669	14.101		chang4+5
地199-48	2326.875	114.554	8.27	62.01	12.783	229.616	0.01	0.1	99.9	18.536	2.663	12.915		chang4+5
地199-48	2327.000	119.856	8.27	68.66	11.867	234.417	0.01	0.1	99.9	19.99	2.654	11.952		chang4+5
地199-48	2327.125	123.047	8.259	73.986	11.292	239.68	0.01	0.1	99.9	21.201	2.645	11.325		chang4+5
地199-48	2327.250	121.912	8.251	72.05	11.093	244.243	0.01	0.1	99.9	21.626	2.64	11.08		chang4+5
地199-48	2327.375	118.937	8.253	67.083	11.225	247.358	0.01	0.1	99.9	21.239	2.633	11.176		chang4+5
地199-48	2327.500	118.503	8.258	67.411	11.59	249.047	0.01	0.1	99.9	20.392	2.628	11.532		chang4+5
地199-48	2327.625	118.509	8.244	67.704	12.006	249.258	0.01	0.1	99.9	19.296	2.629	11.958		chang4+5
地199-48	2327.750	115.163	8.192	62.534	12.324	247.88	0.01	0.1	99.9	18.361	2.64	12.308		chang4+5
地199-48	2327.875	106.637	8.095	52.204	12.386	245.697	0.01	0.1	99.9	18.075	2.65	12.421		chang4+5
地199-48	2328.000	100.46	7.949	44.764	12.087	244.141	0.01	0.1	99.9	18.591	2.653	12.168		chang4+5
地199-48	2328.125	103.888	7.753	49.323	11.486	244.081	0.01	0.1	99.9	20.403	2.649	11.581		chang4+5
地199-48	2328.250	116.555	7.512	65.484	10.809	246.575	0.01	0.1	99.9	22.861	2.64	10.887		chang4+5
地199-48	2328.375	127.015	7.237	79.471	10.266	251.229	0.01	0.1	99.9	24.376	2.631	10.314		chang4+5
地199-48	2328.500	128.458	6.942	80.952	9.954	257.154	0.01	0.1	99.9	25.295	2.62	9.96		chang4+5
地199-48	2328.625	129.41	6.621	82.153	9.935	263.17	0.01	0.1	99.9	25.267	2.616	9.914		chang4+5
地199-48	2328.750	133.506	6.248	89.781	10.115	267.54	0.01	0.1	99.9	24.111	2.61	10.069		chang4+5
地199-48	2328.875	132.353	5.792	87.525	10.486	269.176	0.01	0.1	99.9	22.703	2.602	10.402		chang4+5
地199-48	2329.000	126.086	5.233	76.523	11.119	267.583	0.01	0.1	99.9	20.983	2.601	11.012		chang4+5
地199-48	2329.125	123.499	4.587	74.116	11.903	263.108	0.01	0.1	99.9	19.389	2.615	11.798		chang4+5
地199-48	2329.250	122.94	3.893	73.655	12.671	256.861	0.01	0.1	99.9	18.661	2.631	12.57		chang4+5
地199-48	2329.375	118.195	3.175	66.17	13.409	250.277	0.01	0.1	99.9	18.392	2.631	13.305		chang4+5
地199-48	2329.500	113.325	2.448	32.836	14.191	244.246	5.083	13.975	54.138	18.145	2.619	14.068		chang4+5
地199-48	2329.625	113.308	1.727	32.095	15.115	239.422	3.934	13.264	54.859	18.285	2.6	14.964		chang4+5
地199-48	2329.750	113.033	1.028	31.709	16.25	236.106	3.34	12.762	54.692	18.073	2.579	16.068		chang4+5
地199-48	2329.875	109.891	0.356	29.545	17.608	234.203	3.133	12.465	53.617	17.294	2.559	17.398		chang4+5
地199-48	2330.000	101.387	-0.294	25.034	19.147	233.326	3.188	12.328	51.88	16.826	2.547	18.931		chang4+5
地199-48	2330.125	90.651	-0.931	19.894	20.716	232.88	3.343	12.262	50.066	17.1	2.54	20.512		chang4+5
地199-48	2330.250	83.155	-1.552	16.832	22.171	232.547	3.506	12.217	48.492	17.289	2.538	22.004		chang4+5
地199-48	2330.375	80.895	-2.138	15.833	23.369	232.196	3.615	12.169	47.349	17.075	2.538	23.23		chang4+5
地199-48	2330.500	83.557	-2.667	17.015	24.384	231.824	3.676	12.117	46.514	16.986	2.537	24.247		chang4+5
地199-48	2330.625	86.73	-3.132	18.425	25.377	231.523	3.735	12.069	45.738	17.107	2.535	25.246		chang4+5
地199-48	2330.750	86.211	-3.544	17.967	26.296	231.451	3.843	12.052	44.951	16.719	2.532	26.202		chang4+5
地199-48	2330.875	84.493	-3.921	17.343	26.955	231.58	3.978	12.069	44.318	16.587	2.53	26.892		chang4+5
地199-48	2331.000	83.323	-4.264	16.865	27.41	231.691	4.09	12.089	43.875	16.947	2.527	27.357		chang4+5
地199-48	2331.125	83.836	-4.563	17.109	27.774	231.655	4.137	12.084	43.583	17.001	2.526	27.745		chang4+5
地199-48	2331.250	83.433	-4.823	16.889	27.939	231.635	4.159	12.08	43.429	16.679	2.534	27.96		chang4+5
地199-48	2331.375	84.414	-5.065	17.089	27.752	231.681	4.146	12.084	43.534	16.506	2.544	27.808		chang4+5
地199-48	2331.500	91.113	-5.305	20.329	27.348	231.789	4.111	12.097	43.82	16.799	2.544	27.398		chang4+5
地199-48	2331.625	96.995	-5.539	22.864	26.999	231.941	4.105	12.121	44.045	17.136	2.532	27.029		chang4+5
地199-48	2331.750	94.399	-5.759	21.519	26.778	232.03	4.092	12.131	44.195	17.174	2.523	26.807		chang4+5
地199-48	2331.875	91.615	-5.952	20.275	26.564	232.243	4.1	12.151	44.311	17.147	2.53	26.593		chang4+5
地199-48	2332.000	93.075	-6.11	21.115	26.364	232.757	4.197	12.214	44.297	17.485	2.542	26.378		chang4+5
地199-48	2332.125	92.278	-6.231	20.814	26.277	233.49	4.391	12.313	44.084	18.124	2.546	26.273		chang4+5
地199-48	2332.250	90.514	-6.315	20.022	26.316	234.231	4.639	12.422	43.731	18.241	2.538	26.304		chang4+5
地199-48	2332.375	89.101	-6.358	19.626	26.398	234.71	4.832	12.499	43.432	17.991	2.522	26.392		chang4+5
地199-48	2332.500	85.473	-6.359	18.153	26.426	234.893	4.908	12.528	43.313	17.678	2.507	26.435		chang4+5
地199-48	2332.625	79.101	-6.33	15.437	26.331	234.922	4.924	12.54	43.334	17.164	2.5	26.367		chang4+5
地199-48	2332.750	74.494	-6.291	13.716	26.057	234.635	4.818	12.515	43.622	16.467	2.514	26.105		chang4+5
地199-48	2332.875	76.132	-6.24	14.326	25.722	233.866	4.538	12.42	44.2	15.84	2.538	25.756		chang4+5
地199-48	2333.000	80.141	-6.167	15.809	25.474	232.777	4.181	12.273	44.862	15.502	2.553	25.508		chang4+5
地199-48	2333.125	82.164	-6.062	16.384	25.162	231.638	3.816	12.111	45.597	15.361	2.553	25.254		chang4+5
地199-48	2333.250	86.551	-5.924	18.118	24.423	230.708	3.465	11.974	46.667	15.753	2.549	24.577		chang4+5
地199-48	2333.375	91.167	-5.764	20.049	23.278	230.075	3.146	11.877	48.104	16.708	2.549	23.452		chang4+5
地199-48	2333.500	90.598	-5.601	19.651	22.038	229.752	2.898	11.825	49.644	17.095	2.552	22.181		chang4+5
地199-48	2333.625	90.436	-5.461	19.511	21.043	229.692	2.733	11.805	50.929	17.303	2.559	21.137		chang4+5
地199-48	2333.750	92.25	-5.36	20.519	20.399	230.059	2.693	11.84	51.648	17.867	2.564	20.448		chang4+5
地199-48	2333.875	92.564	-5.309	20.576	20.066	230.858	2.791	11.945	51.723	18.066	2.574	20.088		chang4+5
地199-48	2334.000	92.78	-5.318	20.725	19.937	231.8	2.958	12.075	51.458	18.187	2.587	19.929		chang4+5
地199-48	2334.125	95.294	-5.383	22.057	20.031	232.693	3.167	12.206	50.918	18.791	2.593	19.988		chang4+5
地199-48	2334.250	101.574	-5.49	25.028	20.364	233.338	3.376	12.303	50.185	19.131	2.597	20.302		chang4+5
地199-48	2334.375	109.068	-5.614	29.088	20.828	233.765	3.555	12.362	49.43	18.98	2.592	20.757		chang4+5
地199-48	2334.500	111.606	-5.73	30.616	21.353	234.188	3.746	12.419	48.636	18.857	2.582	21.276		chang4+5
地199-48	2334.625	108.738	-5.823	28.918	21.931	234.669	3.97	12.483	47.789	19.312	2.563	21.844		chang4+5
地199-48	2334.750	101.949	-5.883	25.401	22.573	235.25	4.233	12.557	46.877	19.756	2.538	22.48		chang4+5
地199-48	2334.875	95.053	-5.908	22.02	23.266	236.042	4.589	12.662	45.859	19.802	2.508	23.16		chang4+5
地199-48	2335.000	93.297	-5.894	21.599	24.074	236.945	5.032	12.786	44.74	20.054	2.484	23.937		chang4+5
地199-48	2335.125	92.607	-5.837	21.416	25.094	237.914	5.571	12.914	43.466	20.192	2.476	24.937		chang4+5
地199-48	2335.250	89.448	-5.729	20.154	26.22	239.018	6.26	13.067	42.079	20.068	2.48	26.084		chang4+5
地199-48	2335.375	84.883	-5.549	18.169	27.175	240.054	6.967	13.217	40.905	19.82	2.479	27.075		chang4+5
地199-48	2335.500	83.038	-5.279	17.608	27.868	240.809	7.544	13.333	40.066	19.741	2.473	27.809		chang4+5
地199-48	2335.625	82.691	-4.893	17.684	28.264	241.179	7.891	13.398	39.597	19.828	2.473	28.24		chang4+5
地199-48	2335.750	79.993	-4.373	16.436	28.405	241.106	7.943	13.399	39.473	19.65	2.479	28.413		chang4+5
地199-48	2335.875	75.929	-3.739	14.794	28.333	240.646	7.745	13.348	39.643	19.115	2.49	28.352		chang4+5
地199-48	2336.000	73.213	-3.018	13.829	28.232	239.707	7.33	13.238	40.015	17.654	2.508	28.217		chang4+5
地199-48	2336.125	73.2	-2.234	13.596	28.407	238.086	6.704	13.037	40.459	15.449	2.53	28.323		chang4+5
地199-48	2336.250	77.501	-1.404	15.142	29.093	235.663	5.926	12.731	40.84	13.729	2.547	28.936		chang4+5
地199-48	2336.375	83.501	-0.534	17.369	30.231	232.342	4.984	12.295	41.249	12.869	2.554	30.082		chang4+5
地199-48	2336.500	84.15	0.379	17.084	31.237	228.345	3.929	11.755	42.084	11.975	2.55	31.177		chang4+5
地199-48	2336.625	79.51	1.337	14.789	31.557	223.995	2.908	11.162	43.657	10.618	2.548	31.614		chang4+5
地199-48	2336.750	75.344	2.341	12.952	31.038	219.451	2.017	10.535	46.149	9.124	2.566	31.196		chang4+5
地199-48	2336.875	74.092	3.369	12.161	29.788	215.169	0.01	9.91	49.514	8.189	2.599	30.044		chang4+5
地199-48	2337.000	77.702	4.395	13.181	27.806	212.189	0.01	9.44	53.279	8.434	2.636	28.17		chang4+5
地199-48	2337.125	83.61	5.394	30.064	25.05	211.339	0.01	0.1	99.9	10.075	2.659	25.511		chang4+5
地199-48	2337.250	90.035	6.344	35.565	21.673	213.24	0.01	0.1	99.9	12.648	2.663	22.144		chang4+5
地199-48	2337.375	98.205	7.236	43.665	18.316	218.071	0.01	0.1	99.9	15.969	2.651	18.699		chang4+5
地199-48	2337.500	106.748	8.06	52.938	15.604	224.645	0.01	0.1	99.9	19.503	2.642	15.898		chang4+5
地199-48	2337.625	113.861	8.813	61.139	13.53	232.619	0.01	0.1	99.9	22.122	2.645	13.748		chang4+5
地199-48	2337.750	125.023	9.485	76.697	12.007	241.005	0.01	0.1	99.9	23.33	2.654	12.152		chang6
地199-48	2337.875	134.624	10.062	92.081	11.018	248.645	0.01	0.1	99.9	23.982	2.655	11.089		chang6
地199-48	2338.000	136.786	10.543	94.433	10.559	255.019	0.01	0.1	99.9	24.258	2.653	10.575		chang6
地199-48	2338.125	132.626	10.926	88.087	10.454	259.34	0.01	0.1	99.9	24.515	2.645	10.457		chang6
地199-48	2235.625--2338.125(平均)	110.355	-0.83	55.146	14.52	245.602	0.759	2.763	90.005	19.699	2.585	14.52		
地199-48	2235.625--2338.125(最大)	182.236	13.714	99.9	35.743	323.697	27.013	18.713	99.9	39.724	2.687	35.804		
地199-48	2235.625--2338.125(最小)	54.064	-18.736	5.091	5.743	199.501	0.01	0.1	36.979	8.189	2.219	5.716		
